comparison,session_id,query_id,transition,before_gold_ranks,after_gold_ranks,promoted_gold,demoted_gold,top5_page_ids_identical,before_config,after_config
BGE-M3 1024 vs BGE-M3 512（长度影响）,S003,S003-Q052,UNCHANGED_HIT,"{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 3, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 18}","{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 3, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 18}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S003,S003-Q055,UNCHANGED_MISS,"{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 30, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 10}","{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 30, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 10}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S003,S003-Q056,UNCHANGED_MISS,"{""59d896c1-0734-53cf-821a-5728dd5fe548"": 28}","{""59d896c1-0734-53cf-821a-5728dd5fe548"": 28}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S003,S003-Q063,UNCHANGED_MISS,"{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 13}","{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 13}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S003,S003-Q065,UNCHANGED_MISS,"{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 7, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 13}","{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 7, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 13}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S003,S003-Q066,UNCHANGED_HIT,"{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 5, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 19}","{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 5, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 19}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S003,S003-Q070,UNCHANGED_MISS,"{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 8}","{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 8}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S003,S003-Q077,UNCHANGED_MISS,"{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 12, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 36, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 10}","{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 12, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 36, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 10}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S003,S003-Q078,UNCHANGED_HIT,"{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 5, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 42}","{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 5, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 42}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S003,S003-Q084,UNCHANGED_MISS,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 37}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 37}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S003,S003-Q088,UNCHANGED_MISS,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 53, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 72}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 53, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 72}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S003,S003-Q091,UNCHANGED_HIT,"{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 25, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 2, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 31}","{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 25, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 2, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 31}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q007,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q011,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q013,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 9, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 4}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 9, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 4}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q014,UNCHANGED_MISS,"{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 6}","{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 6}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q021,UNCHANGED_HIT,"{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 4}","{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 4}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q022,UNCHANGED_HIT,"{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 1, ""1e8809d9-9426-51b9-9e17-039093174440"": 5}","{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 1, ""1e8809d9-9426-51b9-9e17-039093174440"": 5}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q026,UNCHANGED_MISS,"{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 20, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 6}","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 20, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 6}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q028,UNCHANGED_HIT,"{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 4}","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 4}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q033,UNCHANGED_MISS,"{""73b2fb55-c036-52ca-842e-cc784d317c61"": 16, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 8}","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 16, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 8}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q035,UNCHANGED_HIT,"{""dad4c589-bd44-5d61-917f-9435b971db4d"": 5}","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 5}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q039,UNCHANGED_MISS,"{""c022f180-c519-52a7-9c70-3f15928609b5"": 23, ""594016a4-b321-5143-a8c6-3923fed20111"": 13}","{""c022f180-c519-52a7-9c70-3f15928609b5"": 23, ""594016a4-b321-5143-a8c6-3923fed20111"": 13}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q042,UNCHANGED_MISS,"{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 10}","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 10}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q044,UNCHANGED_HIT,"{""094486b7-1e86-5360-8005-66c6886152c2"": 28, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 2}","{""094486b7-1e86-5360-8005-66c6886152c2"": 28, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 2}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q049,UNCHANGED_MISS,"{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 21}","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 21}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q052,UNCHANGED_MISS,"{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 23, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 25}","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 23, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 25}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q055,UNCHANGED_MISS,"{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 30, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 43}","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 30, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 43}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q056,UNCHANGED_MISS,"{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 20}","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 20}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q063,UNCHANGED_MISS,"{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 13}","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 13}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q065,UNCHANGED_HIT,"{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 5, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 12}","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 5, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 12}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q066,UNCHANGED_MISS,"{""52990abe-a81c-5937-b506-8a88315cc3c0"": 7, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 17}","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 7, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 17}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S004,S004-Q070,UNCHANGED_MISS,"{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 26}","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 26}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S005,S005-Q007,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 3}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 3}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S005,S005-Q011,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 6, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 3}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 6, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 3}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S005,S005-Q013,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 8, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 8, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S005,S005-Q014,UNCHANGED_HIT,"{""c64751d6-21c8-5c09-87da-48f940293661"": 3}","{""c64751d6-21c8-5c09-87da-48f940293661"": 3}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S005,S005-Q021,UNCHANGED_HIT,"{""5095d8f5-e975-5011-976e-e587c31560f2"": 5}","{""5095d8f5-e975-5011-976e-e587c31560f2"": 5}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S005,S005-Q022,UNCHANGED_MISS,"{""bcb24496-086a-528b-a09e-86bae79fa560"": 6, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 16}","{""bcb24496-086a-528b-a09e-86bae79fa560"": 6, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 16}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S005,S005-Q026,UNCHANGED_HIT,"{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 12, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 4}","{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 12, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 4}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S005,S005-Q028,UNCHANGED_MISS,"{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 6}","{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 6}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S005,S005-Q033,UNCHANGED_HIT,"{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 1, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 7}","{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 1, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 7}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S005,S005-Q035,UNCHANGED_MISS,"{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 12}","{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 12}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S005,S005-Q039,UNCHANGED_MISS,"{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 20, ""a9136ff5-7fca-58fe-8907-08b361042647"": 12}","{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 20, ""a9136ff5-7fca-58fe-8907-08b361042647"": 12}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S005,S005-Q042,UNCHANGED_HIT,"{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 4}","{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 4}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S005,S005-Q044,UNCHANGED_MISS,"{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 30, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 13}","{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 30, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 13}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S005,S005-Q049,UNCHANGED_HIT,"{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 3}","{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 3}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S005,S005-Q052,UNCHANGED_MISS,"{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 7, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 17}","{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 7, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 17}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S005,S005-Q055,UNCHANGED_HIT,"{""c50cce28-4618-514d-bc83-20a57b6f5562"": 34, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 2}","{""c50cce28-4618-514d-bc83-20a57b6f5562"": 34, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 2}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 1024 vs BGE-M3 512（长度影响）,S005,S005-Q056,UNCHANGED_MISS,"{""749bba84-be69-55e2-98a1-a9617e473fb0"": 24}","{""749bba84-be69-55e2-98a1-a9617e473fb0"": 24}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=1024
BGE-M3 2048 vs BGE-M3 512（长度影响）,S001,S001-Q007,UNCHANGED_HIT,"{""2631e802-75be-5089-9418-baece6a717cf"": 3}","{""2631e802-75be-5089-9418-baece6a717cf"": 3}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S001,S001-Q011,UNCHANGED_HIT,"{""2631e802-75be-5089-9418-baece6a717cf"": 6, ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"": 4}","{""2631e802-75be-5089-9418-baece6a717cf"": 6, ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"": 4}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S001,S001-Q013,UNCHANGED_HIT,"{""2631e802-75be-5089-9418-baece6a717cf"": 9, ""9b4b60a1-f0f9-5368-b4ce-b441752321bb"": 4}","{""2631e802-75be-5089-9418-baece6a717cf"": 9, ""9b4b60a1-f0f9-5368-b4ce-b441752321bb"": 4}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S001,S001-Q014,UNCHANGED_HIT,"{""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"": 2}","{""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"": 2}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S001,S001-Q021,UNCHANGED_MISS,"{""f1228bac-12d1-520f-9787-52a8cdcd49db"": 12}","{""f1228bac-12d1-520f-9787-52a8cdcd49db"": 12}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S001,S001-Q022,UNCHANGED_MISS,"{""34fa3574-894f-575c-b9b0-0a183473746e"": 10, ""55e7e466-3b1c-5014-85fc-2a14618ce254"": 13}","{""34fa3574-894f-575c-b9b0-0a183473746e"": 10, ""55e7e466-3b1c-5014-85fc-2a14618ce254"": 13}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S001,S001-Q026,UNCHANGED_HIT,"{""289ba3d6-8b24-5c77-8df9-7af211ee1007"": 5, ""88e975b7-0f5a-5f5c-98ce-e461dcab93b8"": 9}","{""289ba3d6-8b24-5c77-8df9-7af211ee1007"": 5, ""88e975b7-0f5a-5f5c-98ce-e461dcab93b8"": 9}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S001,S001-Q028,UNCHANGED_HIT,"{""44777fdf-abd5-5570-b0aa-8e3f1cb44000"": 5}","{""44777fdf-abd5-5570-b0aa-8e3f1cb44000"": 5}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S001,S001-Q033,UNCHANGED_HIT,"{""d5c03971-3795-5256-a75f-b3921d61a92d"": 4, ""b4497adc-7393-57c0-8917-ce3372fbd151"": 18}","{""d5c03971-3795-5256-a75f-b3921d61a92d"": 4, ""b4497adc-7393-57c0-8917-ce3372fbd151"": 18}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S001,S001-Q035,UNCHANGED_MISS,"{""b4497adc-7393-57c0-8917-ce3372fbd151"": 22}","{""b4497adc-7393-57c0-8917-ce3372fbd151"": 22}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S001,S001-Q039,UNCHANGED_HIT,"{""31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62"": 3, ""c107828c-a741-55f6-8e0c-446cfbdba215"": 5}","{""31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62"": 3, ""c107828c-a741-55f6-8e0c-446cfbdba215"": 5}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S001,S001-Q042,UNCHANGED_MISS,"{""0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc"": 6}","{""0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc"": 6}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S001,S001-Q044,UNCHANGED_MISS,"{""32b5d492-2df9-5ed9-ac46-caca5c87097c"": 14, ""4054aab2-0aa7-5019-b341-077265511add"": 16}","{""32b5d492-2df9-5ed9-ac46-caca5c87097c"": 14, ""4054aab2-0aa7-5019-b341-077265511add"": 16}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S001,S001-Q049,UNCHANGED_HIT,"{""de592e81-e050-536b-8909-32866c85f6c2"": 5}","{""de592e81-e050-536b-8909-32866c85f6c2"": 5}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q007,UNCHANGED_HIT,"{""f70d87dd-c4b9-59de-a761-869308b1818b"": 3}","{""f70d87dd-c4b9-59de-a761-869308b1818b"": 3}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q011,UNCHANGED_HIT,"{""f70d87dd-c4b9-59de-a761-869308b1818b"": 7, ""03c3981b-3b09-56ca-a545-043c8ff0d240"": 3}","{""f70d87dd-c4b9-59de-a761-869308b1818b"": 7, ""03c3981b-3b09-56ca-a545-043c8ff0d240"": 3}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q013,UNCHANGED_MISS,"{""f70d87dd-c4b9-59de-a761-869308b1818b"": 8, ""a6c0000c-f234-59a1-b6e5-1283680d9b77"": 7}","{""f70d87dd-c4b9-59de-a761-869308b1818b"": 8, ""a6c0000c-f234-59a1-b6e5-1283680d9b77"": 7}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q014,UNCHANGED_MISS,"{""37d568b0-90c6-5481-b7d9-e0101fd95e52"": 6}","{""37d568b0-90c6-5481-b7d9-e0101fd95e52"": 6}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q021,UNCHANGED_MISS,"{""691ce2a8-c4c3-51f3-8cb7-32f42cdee99e"": 6}","{""691ce2a8-c4c3-51f3-8cb7-32f42cdee99e"": 6}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q022,UNCHANGED_HIT,"{""4d8b4bb3-4a1f-538c-af07-cc0ce19ea796"": 5, ""b304ab57-b911-5070-88ba-fca4f39a37e8"": 9}","{""4d8b4bb3-4a1f-538c-af07-cc0ce19ea796"": 5, ""b304ab57-b911-5070-88ba-fca4f39a37e8"": 9}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
