Session,Query ID,候选 Add Prompt,Query 检索方式,Transition,Production Gold ranks,Candidate Gold ranks,Promoted Gold,Demoted Gold,Max promotion,Max demotion
S004,S004-Q039,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""c022f180-c519-52a7-9c70-3f15928609b5"": 6, ""594016a4-b321-5143-a8c6-3923fed20111"": 21}","{""c022f180-c519-52a7-9c70-3f15928609b5"": 6, ""594016a4-b321-5143-a8c6-3923fed20111"": 26}",0,0,0,5
S004,S004-Q039,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,HURT,"{""c022f180-c519-52a7-9c70-3f15928609b5"": 5, ""594016a4-b321-5143-a8c6-3923fed20111"": 21}","{""c022f180-c519-52a7-9c70-3f15928609b5"": 7, ""594016a4-b321-5143-a8c6-3923fed20111"": 23}",0,1,-2,2
S004,S004-Q042,最小改动 Add Prompt,原始问题直接检索,RESCUED,"{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 8}","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 5}",1,0,3,-3
S004,S004-Q042,最小改动 Add Prompt,上下文引用解析后检索,RESCUED,"{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 8}","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 5}",1,0,3,-3
S004,S004-Q042,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 8}","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 6}",0,0,2,-2
S004,S004-Q042,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 8}","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 6}",0,0,2,-2
S004,S004-Q042,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 8}","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 16}",0,0,-8,8
S004,S004-Q042,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 8}","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 16}",0,0,-8,8
S004,S004-Q044,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""094486b7-1e86-5360-8005-66c6886152c2"": 40, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 14}","{""094486b7-1e86-5360-8005-66c6886152c2"": 39, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 9}",0,0,5,-1
S004,S004-Q044,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""094486b7-1e86-5360-8005-66c6886152c2"": 40, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 14}","{""094486b7-1e86-5360-8005-66c6886152c2"": 39, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 9}",0,0,5,-1
S004,S004-Q044,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""094486b7-1e86-5360-8005-66c6886152c2"": 40, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 14}","{""094486b7-1e86-5360-8005-66c6886152c2"": 39, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 15}",0,0,1,1
S004,S004-Q044,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""094486b7-1e86-5360-8005-66c6886152c2"": 40, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 14}","{""094486b7-1e86-5360-8005-66c6886152c2"": 39, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 15}",0,0,1,1
S004,S004-Q044,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""094486b7-1e86-5360-8005-66c6886152c2"": 40, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 14}","{""094486b7-1e86-5360-8005-66c6886152c2"": 39, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 15}",0,0,1,1
S004,S004-Q044,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""094486b7-1e86-5360-8005-66c6886152c2"": 40, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 14}","{""094486b7-1e86-5360-8005-66c6886152c2"": 39, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 15}",0,0,1,1
S004,S004-Q049,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 25}","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 32}",0,0,-7,7
S004,S004-Q049,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 38}","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 44}",0,0,-6,6
S004,S004-Q049,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 25}","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 30}",0,0,-5,5
S004,S004-Q049,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 38}","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 40}",0,0,-2,2
S004,S004-Q049,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 25}","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 28}",0,0,-3,3
S004,S004-Q049,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 38}","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 40}",0,0,-2,2
S004,S004-Q052,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 17, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 38}","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 9, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 48}",0,0,8,10
S004,S004-Q052,最小改动 Add Prompt,上下文引用解析后检索,RESCUED,"{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 12, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 38}","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 3, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 46}",1,0,9,8
S004,S004-Q052,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 17, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 38}","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 22, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 48}",0,0,-5,10
S004,S004-Q052,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 12, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 38}","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 16, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 48}",0,0,-4,10
S004,S004-Q052,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 17, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 38}","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 15, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 35}",0,0,3,-2
S004,S004-Q052,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 12, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 38}","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 7, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 31}",0,0,7,-5
S004,S004-Q055,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 49, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 38}","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 51, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 19}",0,0,19,2
S004,S004-Q055,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 49, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 43}","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 51, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 21}",0,0,22,2
S004,S004-Q055,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 49, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 38}","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 51, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 15}",0,0,23,2
S004,S004-Q055,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 49, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 43}","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 51, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 11}",0,0,32,2
S004,S004-Q055,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 49, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 38}","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 47, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 43}",0,0,2,5
S004,S004-Q055,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 49, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 43}","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 44, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 46}",0,0,5,3
S004,S004-Q056,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 41}","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 41}",0,0,0,0
S004,S004-Q056,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 39}","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 40}",0,0,-1,1
S004,S004-Q056,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 41}","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 42}",0,0,-1,1
S004,S004-Q056,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 39}","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 43}",0,0,-4,4
S004,S004-Q056,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 41}","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 47}",0,0,-6,6
S004,S004-Q056,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 39}","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 42}",0,0,-3,3
S004,S004-Q063,最小改动 Add Prompt,原始问题直接检索,HURT,"{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 2}","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 11}",0,1,-9,9
S004,S004-Q063,最小改动 Add Prompt,上下文引用解析后检索,HURT,"{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 2}","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 11}",0,1,-9,9
S004,S004-Q063,多检索入口保留 Add Prompt,原始问题直接检索,HURT,"{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 2}","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 7}",0,1,-5,5
S004,S004-Q063,多检索入口保留 Add Prompt,上下文引用解析后检索,HURT,"{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 2}","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 7}",0,1,-5,5
S004,S004-Q063,任务 + 证据链保留 Add Prompt,原始问题直接检索,HURT,"{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 2}","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 15}",0,1,-13,13
S004,S004-Q063,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,HURT,"{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 2}","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 15}",0,1,-13,13
S004,S004-Q065,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 20, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 6}","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 35, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 17}",0,0,-11,15
S004,S004-Q065,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 20, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 6}","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 35, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 17}",0,0,-11,15
S004,S004-Q065,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 20, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 6}","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 28, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 13}",0,0,-7,8
S004,S004-Q065,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 20, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 6}","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 28, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 13}",0,0,-7,8
S004,S004-Q065,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 20, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 6}","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 22, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 9}",0,0,-2,3
S004,S004-Q065,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 20, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 6}","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 22, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 9}",0,0,-2,3
S004,S004-Q066,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""52990abe-a81c-5937-b506-8a88315cc3c0"": 12, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 42}","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 20, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 30}",0,0,12,8
S004,S004-Q066,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""52990abe-a81c-5937-b506-8a88315cc3c0"": 12, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 42}","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 20, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 30}",0,0,12,8
S004,S004-Q066,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""52990abe-a81c-5937-b506-8a88315cc3c0"": 12, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 42}","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 20, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 49}",0,0,-7,8
S004,S004-Q066,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""52990abe-a81c-5937-b506-8a88315cc3c0"": 12, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 42}","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 20, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 49}",0,0,-7,8
S004,S004-Q066,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""52990abe-a81c-5937-b506-8a88315cc3c0"": 12, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 42}","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 27, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 35}",0,0,7,15
S004,S004-Q066,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""52990abe-a81c-5937-b506-8a88315cc3c0"": 12, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 42}","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 27, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 35}",0,0,7,15
S004,S004-Q070,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 32}","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 45}",0,0,-13,13
S004,S004-Q070,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 32}","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 45}",0,0,-13,13
S004,S004-Q070,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 32}","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 8}",0,0,24,-24
S004,S004-Q070,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 32}","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 8}",0,0,24,-24
S004,S004-Q070,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 32}","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 17}",0,0,15,-15
S004,S004-Q070,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 32}","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 17}",0,0,15,-15
S005,S005-Q007,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 3}",0,0,-1,1
S005,S005-Q007,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 3}",0,0,-1,1
S005,S005-Q007,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 3}",0,0,-1,1
S005,S005-Q007,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 3}",0,0,-1,1
S005,S005-Q007,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 3}",0,0,-1,1
S005,S005-Q007,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 3}",0,0,-1,1
S005,S005-Q011,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 4}",0,0,0,2
S005,S005-Q011,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 4}",0,0,0,2
S005,S005-Q011,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 3}",0,0,0,1
S005,S005-Q011,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 3}",0,0,0,1
S005,S005-Q011,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}",0,0,0,0
S005,S005-Q011,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}",0,0,0,0
S005,S005-Q013,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}",0,0,0,0
S005,S005-Q013,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}",0,0,0,0
S005,S005-Q013,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}",0,0,0,0
S005,S005-Q013,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}",0,0,0,0
S005,S005-Q013,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}",0,0,0,0
S005,S005-Q013,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}",0,0,0,0
S005,S005-Q014,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""c64751d6-21c8-5c09-87da-48f940293661"": 3}","{""c64751d6-21c8-5c09-87da-48f940293661"": 4}",0,0,-1,1
S005,S005-Q014,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""c64751d6-21c8-5c09-87da-48f940293661"": 3}","{""c64751d6-21c8-5c09-87da-48f940293661"": 4}",0,0,-1,1
S005,S005-Q014,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""c64751d6-21c8-5c09-87da-48f940293661"": 3}","{""c64751d6-21c8-5c09-87da-48f940293661"": 4}",0,0,-1,1
S005,S005-Q014,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""c64751d6-21c8-5c09-87da-48f940293661"": 3}","{""c64751d6-21c8-5c09-87da-48f940293661"": 4}",0,0,-1,1
S005,S005-Q014,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""c64751d6-21c8-5c09-87da-48f940293661"": 3}","{""c64751d6-21c8-5c09-87da-48f940293661"": 4}",0,0,-1,1
S005,S005-Q014,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""c64751d6-21c8-5c09-87da-48f940293661"": 3}","{""c64751d6-21c8-5c09-87da-48f940293661"": 4}",0,0,-1,1
S005,S005-Q021,最小改动 Add Prompt,原始问题直接检索,RESCUED,"{""5095d8f5-e975-5011-976e-e587c31560f2"": 11}","{""5095d8f5-e975-5011-976e-e587c31560f2"": 3}",1,0,8,-8
S005,S005-Q021,最小改动 Add Prompt,上下文引用解析后检索,RESCUED,"{""5095d8f5-e975-5011-976e-e587c31560f2"": 11}","{""5095d8f5-e975-5011-976e-e587c31560f2"": 3}",1,0,8,-8
S005,S005-Q021,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""5095d8f5-e975-5011-976e-e587c31560f2"": 11}","{""5095d8f5-e975-5011-976e-e587c31560f2"": 11}",0,0,0,0
