comparison,session_id,query_id,gold_page_id,gold_source_turn_id,before_rank,after_rank,rank_improvement,before_score,after_score,score_difference,候选 Add Prompt,Gold movement,TASK_added,TASK_lost,TASK_preserved,SUBJECT_added,SUBJECT_lost,SUBJECT_preserved,TIME_added,TIME_lost,TIME_preserved,INDICATOR_added,INDICATOR_lost,INDICATOR_preserved,NUMBER_added,NUMBER_lost,NUMBER_preserved,STATE_added,STATE_lost,STATE_preserved,RELATION_added,RELATION_lost,RELATION_preserved,DEPENDENCY_added,DEPENDENCY_lost,DEPENDENCY_preserved,EVIDENCE_LIMIT_added,EVIDENCE_LIMIT_lost,EVIDENCE_LIMIT_preserved,KEYWORD_added,KEYWORD_lost,KEYWORD_preserved,JUDGMENT_added,JUDGMENT_lost,JUDGMENT_preserved
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q022,55e7e466-3b1c-5014-85fc-2a14618ce254,S001-Q018,11,1,10,0.5649251937866211,0.6594439148902893,0.09451872110366821,候选三：区分性信息优先，主动抑制重复内容,PROMOTED,"[""信息缺口"", ""现金质量""]","[""反证检验"", ""同步比较"", ""验证""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""贵州茅台""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""经营活动现金流净额""]","[""归母股东权益"", ""营业收入""]","[""归母净利润"", ""总资产""]",[],"[""+15.71%"", ""+4.95%"", ""+8.09%"", ""-1.21%"", ""1,476.94"", ""1,688.38"", ""1,708.99"", ""1225114731"", ""17，"", ""2,156.69"", ""2,331.06"", ""2,446.38""]","[""+1.64%"", ""+15.38%"", ""+9.62%"", ""-4.53%"", ""04"", ""17"", ""2,727"", ""2,989.45"", ""2023"", ""2024"", ""2025"", ""2026"", ""3,038.35"", ""747.34"", ""823.20"", ""862.28""]",[],"[""不同步""]","[""先升后降"", ""连续上升""]",[],"[""不同步"", ""反证""]","[""同比""]",[],"[""EARLIER_CONTEXT"", ""REVISION""]","[""PREVIOUS_TURN""]","[""证据限制""]","[""口径限制"", ""来源限制""]",[],"[""归母净利润"", ""总资产"", ""权益研究员"", ""现金利润比"", ""经营现金流"", ""证据边界""]","[""反证验证"", ""同比"", ""年报来源"", ""归母股东权益"", ""营业收入""]","[""2023-2025"", ""贵州茅台""]","[""判断""]","[""确认""]","[""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q026,289ba3d6-8b24-5c77-8df9-7af211ee1007,S001-Q014,3,14,-11,0.6154380440711975,0.5059812068939209,-0.10945683717727661,候选三：区分性信息优先，主动抑制重复内容,DEMOTED,"[""判断修订"", ""证据分级""]","[""同步比较"", ""效率判断""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""贵州茅台""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""归母股东权益"", ""扣非归母净利润"", ""营业收入""]","[""归母净利润"", ""总资产""]",[],"[""+15.71%"", ""+4.95%"", ""+8.09%"", ""-1.21%"", ""0.542"", ""0.556"", ""0.572"", ""1,476.94"", ""1,688.38"", ""1,708.99"", ""1225114731"", ""17，"", ""2,156.69"", ""2,331.06"", ""2,446.38""]","[""+1.64%"", ""+15.38%"", ""+9.62%"", ""-4.53%"", ""04"", ""17"", ""2,727"", ""2,989.45"", ""2023"", ""2024"", ""2025"", ""2026"", ""3,038.35"", ""747.34"", ""823.20"", ""862.28""]","[""拐点""]","[""不同步""]","[""先升后降"", ""连续上升""]","[""修订""]","[""不同步""]","[""同比""]","[""REVISION""]","[""EARLIER_CONTEXT""]",[],[],"[""来源限制"", ""证据限制""]","[""口径限制""]","[""叙事修订"", ""基期选择"", ""归母净利润"", ""总资产"", ""拐点""]","[""年报来源"", ""归母股东权益"", ""扣非净利润"", ""营业收入""]","[""2023-2025"", ""同比"", ""贵州茅台""]","[""修订"", ""判断""]","[""确认""]","[""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q026,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,S001-Q019,12,5,7,0.544538140296936,0.6355788707733154,0.0910407304763794,候选三：区分性信息优先，主动抑制重复内容,PROMOTED,[],"[""判断修订"", ""反证检验"", ""效率判断"", ""来源核验"", ""盈利质量"", ""验证""]","[""原因解释"", ""口径核验"", ""同步比较"", ""同比解释"", ""拐点定位""]",[],[],"[""贵州茅台""]",[],"[""2026""]","[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年""]",[],"[""归母净利润"", ""总资产"", ""扣非归母净利润""]","[""归母股东权益"", ""营业收入""]",[],"[""+1.64%"", ""+15.38%"", ""+9.62%"", ""-4.53%"", ""0.542"", ""0.556"", ""0.572"", ""04"", ""1225114731"", ""17"", ""17，"", ""2,727"", ""2,989.45"", ""2026"", ""3,038.35"", ""747.34"", ""823.20"", ""862.28""]","[""+15.71%"", ""+4.95%"", ""+8.09%"", ""-1.21%"", ""1,476.94"", ""1,688.38"", ""1,708.99"", ""2,156.69"", ""2,331.06"", ""2,446.38"", ""2023"", ""2024"", ""2025""]","[""拐点""]","[""不同步""]","[""先升后降"", ""连续上升""]","[""比较""]","[""不同步"", ""修订"", ""反证""]","[""同比""]",[],"[""PREVIOUS_TURN"", ""REVISION""]",[],[],"[""来源限制"", ""证据限制""]","[""口径限制""]","[""三年路径"", ""拐点"", ""现金流路径""]","[""年报来源"", ""表述降级""]","[""2023-2025"", ""同比"", ""归母股东权益"", ""营业收入"", ""贵州茅台""]","[""判断""]","[""修订"", ""确认""]","[""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q028,44777fdf-abd5-5570-b0aa-8e3f1cb44000,S001-Q022,3,8,-5,0.4967461824417114,0.474905401468277,-0.021840780973434448,候选三：区分性信息优先，主动抑制重复内容,DEMOTED,[],"[""效率判断"", ""现金质量"", ""盈利质量""]","[""原因解释"", ""口径核验"", ""同步比较"", ""同比解释"", ""拐点定位"", ""来源核验""]",[],[],"[""贵州茅台""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""归母净利润"", ""总资产"", ""经营活动现金流净额""]","[""归母股东权益"", ""营业收入""]",[],"[""+1.64%"", ""+15.38%"", ""+9.62%"", ""-4.53%"", ""0.542"", ""0.556"", ""0.572"", ""1225114731"", ""17，"", ""2,727"", ""2,989.45"", ""3,038.35"", ""747.34"", ""823.20"", ""862.28""]","[""+15.71%"", ""+4.95%"", ""+8.09%"", ""-1.21%"", ""04"", ""1,476.94"", ""1,688.38"", ""1,708.99"", ""17"", ""2,156.69"", ""2,331.06"", ""2,446.38"", ""2023"", ""2024"", ""2025"", ""2026""]",[],"[""不同步""]","[""先升后降"", ""拐点"", ""连续上升""]","[""比较""]","[""不同步""]","[""同比""]",[],[],[],[],"[""口径限制"", ""来源限制""]",[],"[""三年路径"", ""拐点""]","[""年报来源""]","[""2023-2025"", ""同比"", ""归母股东权益"", ""现金流路径"", ""营业收入"", ""贵州茅台""]","[""判断""]","[""确认""]","[""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q033,d5c03971-3795-5256-a75f-b3921d61a92d,S001-Q023,2,14,-12,0.5816625952720642,0.497723788022995,-0.08393880724906921,候选三：区分性信息优先，主动抑制重复内容,DEMOTED,"[""信息缺口""]","[""同步比较""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""效率判断"", ""来源核验"", ""现金质量"", ""盈利质量""]",[],[],"[""贵州茅台""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]",[],"[""+1.64%"", ""+15.38%"", ""+9.62%"", ""-4.53%"", ""0.542"", ""0.556"", ""0.572"", ""1225114731"", ""17，"", ""2,727"", ""2,989.45"", ""3,038.35"", ""747.34"", ""823.20"", ""862.28""]","[""+15.71%"", ""+4.95%"", ""+8.09%"", ""-1.21%"", ""04"", ""1,476.94"", ""1,688.38"", ""1,708.99"", ""17"", ""2,156.69"", ""2,331.06"", ""2,446.38"", ""2023"", ""2024"", ""2025"", ""2026""]",[],"[""不同步""]","[""先升后降"", ""连续上升"", ""错位""]",[],"[""不同步""]","[""同比"", ""错位""]",[],"[""PREVIOUS_TURN""]",[],"[""证据限制""]","[""来源限制""]","[""口径限制""]","[""总资产"", ""效率问题"", ""现金流"", ""错位""]","[""同比"", ""年报来源"", ""现金流错位""]","[""2023-2025"", ""归母股东权益"", ""营业收入"", ""贵州茅台""]","[""判断"", ""支持""]",[],"[""确认"", ""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q039,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,1,7,-6,0.520713210105896,0.48296666145324707,-0.037746548652648926,候选三：区分性信息优先，主动抑制重复内容,DEMOTED,"[""信息缺口"", ""反证检验"", ""阶段小结""]","[""同步比较""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""效率判断"", ""来源核验"", ""现金质量"", ""盈利质量""]",[],[],"[""贵州茅台""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""总资产""]","[""归母净利润"", ""归母股东权益"", ""经营活动现金流净额"", ""营业收入""]",[],"[""+1.64%"", ""+15.38%"", ""+9.62%"", ""-4.53%"", ""0.542"", ""0.556"", ""0.572"", ""1225114731"", ""17，"", ""2,727"", ""2,989.45"", ""3,038.35"", ""747.34"", ""823.20"", ""862.28""]","[""+15.71%"", ""+4.95%"", ""+8.09%"", ""-1.21%"", ""04"", ""1,476.94"", ""1,688.38"", ""1,708.99"", ""17"", ""2,156.69"", ""2,331.06"", ""2,446.38"", ""2023"", ""2024"", ""2025"", ""2026""]","[""错位""]","[""不同步""]","[""先升后降"", ""连续上升""]","[""反证"", ""错位""]","[""不同步""]","[""同比""]","[""CONTINUATION"", ""REVISION""]",[],"[""EARLIER_CONTEXT""]","[""证据限制""]","[""口径限制"", ""来源限制""]",[],"[""反证"", ""现金错位"", ""阶段小结""]","[""同比"", ""增长质量"", ""盈利可持续性"", ""资本回报""]","[""2023-2025"", ""归母股东权益"", ""营业收入"", ""贵州茅台""]","[""支持""]",[],"[""判断"", ""确认"", ""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q039,c107828c-a741-55f6-8e0c-446cfbdba215,S001-Q032,13,4,9,0.4627559781074524,0.5149826407432556,0.05222666263580322,候选三：区分性信息优先，主动抑制重复内容,PROMOTED,"[""杠杆分析""]","[""同步比较"", ""现金质量""]","[""原因解释"", ""口径核验"", ""可复算性"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""贵州茅台""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""经营活动现金流净额""]","[""归母净利润"", ""归母股东权益"", ""总资产""]",[],"[""+4.95%"", ""+8.09%"", ""1225114731"", ""17，"", ""2,156.69"", ""2,331.06"", ""2,446.38""]","[""+1.64%"", ""+15.38%"", ""+9.62%"", ""-4.53%"", ""04"", ""17"", ""2,727"", ""2,989.45"", ""2023"", ""2024"", ""2025"", ""2026"", ""3,038.35"", ""747.34"", ""823.20"", ""862.28""]",[],"[""同步""]","[""不同步"", ""先升后降"", ""连续上升""]",[],"[""同步""]","[""不同步"", ""同比""]",[],[],[],[],"[""口径限制"", ""来源限制""]",[],"[""两段同比"", ""归母净利润"", ""比率拆解"", ""近似杠杆""]","[""同步性"", ""同比"", ""归母股东权益"", ""权益积累""]","[""2023-2025"", ""总资产"", ""贵州茅台""]",[],[],"[""判断"", ""确认"", ""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q042,0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc,S001-Q036,7,2,5,0.516326904296875,0.5510813593864441,0.03475445508956909,候选三：区分性信息优先，主动抑制重复内容,PROMOTED,"[""可复算性"", ""杠杆分析""]",[],"[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""贵州茅台""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""归母股东权益""]",[],"[""归母净利润"", ""总资产""]",[],"[""1225114731"", ""17，""]","[""+1.64%"", ""+15.38%"", ""+9.62%"", ""-4.53%"", ""04"", ""17"", ""2,727"", ""2,989.45"", ""2023"", ""2024"", ""2025"", ""2026"", ""3,038.35"", ""747.34"", ""823.20"", ""862.28""]","[""不同步""]","[""拐点""]","[""先升后降"", ""连续上升""]","[""不同步""]",[],"[""同比""]",[],"[""CONTINUATION"", ""PREVIOUS_TURN""]",[],[],"[""口径限制"", ""来源限制""]",[],"[""两段同比"", ""比率拆解"", ""近似杠杆""]","[""先升后降"", ""同比"", ""年度拐点"", ""连续上升""]","[""2023-2025"", ""归母净利润"", ""总资产"", ""贵州茅台""]","[""判断""]",[],"[""确认"", ""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q049,de592e81-e050-536b-8909-32866c85f6c2,S001-Q043,11,2,9,0.6024776697158813,0.6161888241767883,0.013711154460906982,候选三：区分性信息优先，主动抑制重复内容,PROMOTED,"[""阶段小结""]","[""判断修订"", ""现金质量""]","[""原因解释"", ""口径核验"", ""可复算性"", ""同步比较"", ""同比解释"", ""拐点定位"", ""来源核验"", ""证据分级""]",[],[],"[""贵州茅台""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""经营活动现金流净额""]","[""归母股东权益"", ""营业收入""]",[],"[""1225114731"", ""17，""]","[""+15.71%"", ""+4.95%"", ""+8.09%"", ""-1.21%"", ""04"", ""1,476.94"", ""1,688.38"", ""1,708.99"", ""17"", ""2,156.69"", ""2,331.06"", ""2,446.38"", ""2023"", ""2024"", ""2025"", ""2026""]","[""不同步""]",[],"[""先升后降"", ""连续上升""]","[""不同步"", ""修订""]","[""比较""]","[""同比""]",[],"[""CONTINUATION"", ""REVISION""]","[""PREVIOUS_TURN""]",[],[],"[""口径限制"", ""来源限制""]","[""原始披露与派生计算"", ""口径检查""]","[""可复算"", ""方向不一致"", ""来源追溯""]","[""2023-2025"", ""归母股东权益"", ""营业收入"", ""证据分级"", ""贵州茅台""]","[""修订""]","[""确认""]","[""判断"", ""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q014,37d568b0-90c6-5481-b7d9-e0101fd95e52,S002-Q008,6,4,2,0.47782114148139954,0.49965205788612366,0.02183091640472412,候选三：区分性信息优先，主动抑制重复内容,PROMOTED,"[""效率判断"", ""现金质量""]","[""原因解释"", ""反证检验"", ""杠杆分析""]","[""口径核验"", ""同步比较"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""贵州茅台""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""扣非归母净利润"", ""经营活动现金流净额""]",[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""0.542"", ""0.556"", ""0.572""]","[""1225114731"", ""17，""]","[""+1.64%"", ""+15.38%"", ""+15.71%"", ""+4.95%"", ""+8.09%"", ""+9.62%"", ""-1.21%"", ""-4.53%"", ""04"", ""1,476.94"", ""1,688.38"", ""1,708.99"", ""17"", ""2,156.69"", ""2,331.06"", ""2,446.38"", ""2,727"", ""2,989.45"", ""2023"", ""2024"", ""2025"", ""2026"", ""3,038.35"", ""747.34"", ""823.20"", ""862.28""]",[],"[""拐点""]","[""先升后降"", ""同步"", ""连续上升""]",[],"[""反证""]","[""同步"", ""同比""]",[],"[""REVISION""]",[],[],"[""信息缺口"", ""来源限制""]",[],"[""经营现金流"", ""经营结果支撑"", ""证据缺口""]","[""归母净利润"", ""经营结果"", ""营业收入""]","[""2023-2025"", ""归母股东权益"", ""总资产"", ""贵州茅台"", ""资产扩张""]","[""判断"", ""支持""]","[""结论""]","[""确认""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q028,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,2,16,-14,0.7513960599899292,0.6970694661140442,-0.05432659387588501,候选三：区分性信息优先，主动抑制重复内容,DEMOTED,"[""可复算性"", ""现金质量""]","[""反证检验"", ""同步比较"", ""拐点定位"", ""证据分级""]","[""原因解释"", ""口径核验"", ""同比解释"", ""来源核验"", ""盈利质量""]",[],[],"[""贵州茅台""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""扣非归母净利润"", ""经营活动现金流净额""]","[""归母股东权益"", ""总资产""]","[""归母净利润"", ""营业收入""]","[""-0.14"", ""-1.70"", ""48.76%"", ""50.46%"", ""50.60%""]","[""1225114731"", ""17，""]","[""+15.38%"", ""+15.71%"", ""-1.21%"", ""-4.53%"", ""04"", ""1,476.94"", ""1,688.38"", ""1,708.99"", ""17"", ""2023"", ""2024"", ""2025"", ""2026"", ""747.34"", ""823.20"", ""862.28""]","[""连续下降""]","[""先升后降"", ""同步"", ""拐点"", ""连续上升""]",[],[],"[""反证"", ""同步"", ""比较""]","[""同比""]",[],"[""REVISION""]",[],[],"[""信息缺口"", ""来源限制""]",[],"[""2025年降幅扩大"", ""两段同比"", ""近似利润率"", ""连续下降""]","[""2024年拐点"", ""反证"", ""方向匹配"", ""证据分级""]","[""2023-2025"", ""归母净利润"", ""营业收入"", ""贵州茅台""]",[],"[""确认"", ""结论""]","[""判断""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q033,79860bb6-6010-5ca0-ac81-f4327e2bff44,S002-Q023,2,24,-22,0.7454124689102173,0.6900737881660461,-0.05533868074417114,候选三：区分性信息优先，主动抑制重复内容,DEMOTED,"[""现金质量"", ""阶段小结""]","[""原因解释"", ""反证检验""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""贵州茅台""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""扣非归母净利润"", ""经营活动现金流净额""]","[""归母股东权益"", ""总资产""]","[""归母净利润"", ""营业收入""]",[],"[""1225114731"", ""17，""]","[""+15.38%"", ""+15.71%"", ""-1.21%"", ""-4.53%"", ""04"", ""1,476.94"", ""1,688.38"", ""1,708.99"", ""17"", ""2023"", ""2024"", ""2025"", ""2026"", ""747.34"", ""823.20"", ""862.28""]","[""不同步""]","[""连续上升""]","[""先升后降"", ""拐点""]","[""不同步"", ""修订""]","[""反证"", ""比较""]","[""同比""]",[],"[""PREVIOUS_TURN"", ""REVISION""]",[],[],"[""信息缺口"", ""来源限制""]",[],"[""信号调和"", ""冲突处理"", ""盈利指标"", ""证据缺口""]","[""两段同比"", ""年度拐点"", ""归母净利润"", ""营业收入""]","[""2023-2025"", ""2024年拐点"", ""先升后降"", ""贵州茅台""]","[""修订""]","[""确认""]","[""判断"", ""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q044,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,4,35,-31,0.7309869527816772,0.6418353915214539,-0.08915156126022339,候选三：区分性信息优先，主动抑制重复内容,DEMOTED,"[""可复算性"", ""杠杆分析""]","[""信息缺口"", ""反证检验"", ""拐点定位"", ""效率判断"", ""现金质量"", ""盈利质量"", ""阶段小结""]","[""原因解释"", ""口径核验"", ""同比解释"", ""来源核验""]",[],[],"[""贵州茅台""]",[],"[""2023年"", ""2024年""]","[""2023"", ""2025"", ""2025年"", ""2026""]",[],"[""归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",[],"[""+15.38%"", ""+15.71%"", ""-1.21%"", ""-4.53%"", ""1,476.94"", ""1,688.38"", ""1,708.99"", ""1225114731"", ""17，"", ""2024"", ""747.34"", ""823.20"", ""862.28""]","[""+1.64%"", ""+4.95%"", ""+8.09%"", ""+9.62%"", ""04"", ""17"", ""2,156.69"", ""2,331.06"", ""2,446.38"", ""2,727"", ""2,989.45"", ""2023"", ""2025"", ""2026"", ""3,038.35""]",[],"[""信息缺口"", ""先升后降"", ""拐点"", ""错位""]","[""连续上升""]",[],"[""反证"", ""比较"", ""错位""]","[""同比""]","[""PREVIOUS_TURN""]","[""CONTINUATION"", ""EARLIER_CONTEXT"", ""REVISION""]",[],"[""口径限制""]","[""信息缺口"", ""来源限制""]",[],"[""两段同比"", ""口径限制"", ""近似杠杆"", ""连续上升""]","[""反证"", ""现金分析"", ""盈利结论"", ""阶段小结""]","[""2023-2025"", ""归母股东权益"", ""总资产"", ""贵州茅台""]","[""判断""]","[""确认"", ""结论""]",[]
