Session,source_turn_id,Add Prompt,Current User,Summary opening,current_user_bigram_coverage,best_following_turn_id,best_following_user_bigram_coverage,following_minus_current_coverage,potential_following_task_dominance,current_user_tasks,summary_opening_tasks,following_only_tasks_in_summary,current_tasks_preserved,current_user_from_frozen_session_matches
S004,S004-Q010,当前前后文 Prompt（主要基线）,综合刚才几轮，如果现在写一段投资者问答底稿，最稳妥的阶段性结论是什么？,用户要求综合前几轮已确认的比亚迪2023-2025年财务数据，为投资者问答底稿给出最稳妥的阶段性结论。助手以《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28，来源地址https://static.cninfo.com.cn/finalpage/2026-03-28/1225045350.PDF）为来源，确认三年口径一致，并指出：扣非归母净利润先升后降（2023年284.62亿元、2024年369.83亿元、202,0.5161290322580645,S004-Q013,0.2222222222222222,-0.2939068100358423,False,"[""一般分析判断""]","[""口径核验"", ""拐点定位"", ""来源核验"", ""盈利质量""]","[""口径核验"", ""拐点定位"", ""盈利质量""]",[],True
S004,S004-Q011,当前前后文 Prompt（主要基线）,沿着上一轮的盈利结论，接下来重点看经营现金流是否跟得上；先说明能确认的事实，再说还不能确认的原因。,"用户要求基于前文已确认的比亚迪2023-2025年财务数据，重点分析经营现金流是否跟得上盈利，先说明可确认事实，再说明不能确认的原因。助手以《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28，来源地址https://static.cninfo.com.cn/finalpage/2026-03-28/1225045350.PDF）为来源，确认三年口径一致，并指出：经营活动现金流净额连续下降（2023年1,697.25",0.5365853658536586,S004-Q013,0.17777777777777778,-0.35880758807588076,False,"[""原因解释"", ""现金质量""]","[""原因解释"", ""口径核验"", ""来源核验"", ""现金质量""]","[""口径核验""]","[""原因解释"", ""现金质量""]",True
S004,S004-Q012,当前前后文 Prompt（主要基线）,刚才看到的现金流三年路径是连续变化还是中途反转；请从当前岗位最关心的证据开始回答。,"用户要求判断比亚迪2023-2025年现金流三年路径是连续变化还是中途反转，并优先从投资者关系岗位最关心的证据回答。助手以《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28，来源地址https://static.cninfo.com.cn/finalpage/2026-03-28/1225045350.PDF）为来源，确认三年口径一致，并指出：总资产连续上升（2023年6,795.48亿元、2024年7,833.5",0.6578947368421053,S004-Q013,0.2,-0.4578947368421053,False,"[""拐点定位""]","[""口径核验"", ""拐点定位"", ""来源核验""]","[""口径核验"", ""来源核验""]","[""拐点定位""]",True
S004,S004-Q013,当前前后文 Prompt（主要基线）,把上一轮现金流与归母净利润逐年配对，两者在哪一年错位最明显；不要只比较2023年和2025年两个端点。,"用户要求将比亚迪2023-2025年经营活动现金流净额与归母净利润逐年配对，找出错位最明显的年份，并避免只比较2023年和2025年两个端点。助手基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28，来源地址https://static.cninfo.com.cn/finalpage/2026-03-28/1225045350.PDF）确认三年口径一致，并指出：经营活动现金流净额连续下降（2023年1,697.2",0.6666666666666666,S004-Q015,0.19047619047619047,-0.47619047619047616,False,"[""口径核验"", ""同步比较"", ""拐点定位"", ""盈利质量""]","[""口径核验"", ""同步比较"", ""来源核验"", ""盈利质量""]","[""来源核验""]","[""口径核验"", ""同步比较"", ""盈利质量""]",True
S004,S004-Q014,当前前后文 Prompt（主要基线）,接着计算现金流与净利润的近似比率，这个比率能说明到什么程度；如果指标方向不同，请保留这种冲突。,用户要求基于比亚迪2023-2025年财务数据，计算经营活动现金流净额与归母净利润的近似比率，并说明该比率能说明到什么程度，若指标方向不同则保留冲突。助手以《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28，来源地址https://static.cninfo.com.cn/finalpage/2026-03-28/1225045350.PDF）为来源，确认三年口径一致，并计算经营现金流/归母净利润比率：2023年5,0.6097560975609756,S004-Q015,0.16666666666666666,-0.44308943089430897,False,"[""一般分析判断""]","[""口径核验"", ""来源核验"", ""现金质量"", ""盈利质量""]","[""口径核验"", ""来源核验"", ""现金质量""]",[],True
S004,S004-Q015,当前前后文 Prompt（主要基线）,刚才的现金错位如果只看2025年，会不会夸大或掩盖三年趋势；把结论写得可以回到公开来源复算。,用户要求判断仅看2025年是否会夸大或掩盖比亚迪2023-2025年现金错位的三年趋势，并确保结论可回到公开来源复算。助手基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28，来源地址https://static.cninfo.com.cn/finalpage/2026-03-28/1225045350.PDF）确认三年口径一致，指出归母净利润和扣非归母净利润均呈先升后降（归母净利润2023年300.41亿元、2,0.5714285714285714,S004-Q017,0.12,-0.4514285714285714,False,"[""可复算性"", ""来源核验""]","[""口径核验"", ""可复算性"", ""拐点定位"", ""来源核验"", ""盈利质量""]","[""口径核验"", ""拐点定位""]","[""可复算性"", ""来源核验""]",True
S004,S004-Q016,当前前后文 Prompt（主要基线）,再结合总资产变化，前面的现金表现更像效率问题还是只能确认存在错位；请明确哪些是年报原数、哪些是计算结果。,"用户要求结合总资产变化判断比亚迪2023-2025年经营活动现金流净额连续下降（2023年1,697.25亿元、2024年1,334.54亿元、2025年591.36亿元，同比-21.37%、-55.69%）与归母净利润先升后降（2023年300.41亿元、2024年402.54亿元、2025年326.19亿元，同比+34.00%、-18.97%）的错位，是效率问题还是仅确认错位，并明确区分年报原数与计算结果。助手基于《比亚迪2025年",0.4666666666666667,S004-Q018,0.11363636363636363,-0.353030303030303,False,"[""可复算性"", ""效率判断"", ""来源核验"", ""现金质量""]","[""口径核验"", ""可复算性"", ""同比解释"", ""拐点定位"", ""效率判断"", ""来源核验"", ""盈利质量""]","[""口径核验"", ""拐点定位""]","[""可复算性"", ""效率判断"", ""来源核验""]",True
S004,S004-Q017,当前前后文 Prompt（主要基线）,从公开披露、投资者疑点与可解释性的角度，刚才这组现金证据最直接影响哪项判断；把口径限制放在结论里，不要另作假设。,"用户要求从公开披露、投资者疑点与可解释性角度，判断此前现金证据最直接影响的判断，并将口径限制写入结论。助手基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28，来源地址https://static.cninfo.com.cn/finalpage/2026-03-28/1225045350.PDF），确认2023-2025年三年口径一致，指出经营活动现金流净额连续下降（2023年1,697.25亿元、2024年1,",0.56,S004-Q018,0.13636363636363635,-0.4236363636363637,False,"[""原因解释"", ""口径核验"", ""来源核验""]","[""原因解释"", ""口径核验"", ""来源核验""]",[],"[""原因解释"", ""口径核验"", ""来源核验""]",True
S004,S004-Q018,当前前后文 Prompt（主要基线）,我不想只听支持项，哪项前面已经出现的数字可能推翻现金质量结论；把2024年这个中间点也保留下来。,"用户要求从已出现的数字中找出可能推翻现金质量结论的反证，并保留2024年中间点。助手基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28，来源地址https://static.cninfo.com.cn/finalpage/2026-03-28/1225045350.PDF）确认三年口径一致，指出总资产（2023年6,795.48亿元、2024年7,833.56亿元、2025年8,837.3亿元，同比+15.28",0.45454545454545453,S004-Q021,0.21428571428571427,-0.24025974025974026,False,"[""反证检验"", ""拐点定位"", ""现金质量""]","[""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""现金质量""]",[],"[""反证检验"", ""拐点定位"", ""现金质量""]",True
S004,S004-Q019,当前前后文 Prompt（主要基线）,结合刚才的支持证据和反证，现金相关风险应该怎样排序；结论要能直接接到下一轮继续追问。,"用户要求结合此前支持证据与反证，对现金相关风险进行排序，并确保结论可直接衔接下一轮追问。助手基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28，来源地址https://static.cninfo.com.cn/finalpage/2026-03-28/1225045350.PDF），确认2023-2025年三年口径一致，指出归母股东权益连续上升（2023年1,388.1亿元、2024年1,852.51亿元、20",0.42105263157894735,S004-Q020,0.10714285714285714,-0.3139097744360902,False,"[""反证检验""]","[""反证检验"", ""口径核验"", ""来源核验""]",[],"[""反证检验""]",True
S004,S004-Q020,当前前后文 Prompt（主要基线）,沿着上一轮的结论，把现金分析与更早的盈利结论合在一起，形成一段可直接引用的阶段小结；请区分最新一年的边际变化和完整三年路径。,"用户要求将现金分析与更早的盈利结论合并为可直接引用的阶段小结，并区分最新一年边际变化与完整三年路径。助手基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28，来源地址https://static.cninfo.com.cn/finalpage/2026-03-28/1225045350.PDF），确认2023-2025年三年口径一致，指出营业收入（2023年6,023.15亿元、2024年7,771.02亿元、2",0.6071428571428571,S004-Q023,0.11320754716981132,-0.4939353099730458,False,"[""综合判断"", ""阶段小结""]","[""口径核验"", ""来源核验"", ""阶段小结""]",[],"[""阶段小结""]",True
S004,S004-Q021,当前前后文 Prompt（主要基线）,前面的利润和现金已经梳理过了，接下来检查总资产的三年变化；回答时同时保留一项可能的反证，在比亚迪这组三年数字中具体怎么体现？,"用户要求检查比亚迪总资产三年变化，并保留一项可能的反证。助手基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28，来源地址https://static.cninfo.com.cn/finalpage/2026-03-28/1225045350.PDF），确认2023-2025年三年口径一致，指出总资产（2023年6,795.48亿元、2024年7,833.56亿元、2025年8,837.3亿元，同比+15.28%",0.2857142857142857,S004-Q023,0.11320754716981132,-0.17250673854447438,False,"[""反证检验""]","[""反证检验"", ""口径核验"", ""同比解释"", ""来源核验""]","[""同比解释""]","[""反证检验""]",True
S004,S004-Q022,当前前后文 Prompt（主要基线）,刚才看到资产变化后，再看股东权益，两者的扩张或收缩是否同步；别只复述数字，要说明它和上一问的关系，在比亚迪这组三年数字中具体怎么体现？,用户要求结合上一轮资产变化，检查比亚迪2023-2025年归母股东权益与资产扩张或收缩是否同步，并说明与上一问的关系。助手基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28，来源地址https://static.cninfo.com.cn/finalpage/2026-03-28/1225045350.PDF），确认2023-2025年三年口径一致，指出扣非归母净利润呈先升后降（2023年284.62亿元、20,0.3898305084745763,S004-Q023,0.18867924528301888,-0.2011512631915574,False,"[""同步比较""]","[""口径核验"", ""同步比较"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],"[""同步比较""]",True
