session_id,query_id,candidate,search_variant,comparison,before_gold_ranks,after_gold_ranks,transition,promoted_gold,demoted_gold,max_promotion,max_demotion
S004,S004-Q052,A1,Baseline,A1 vs Old under Baseline,"{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 17, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 38}","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 38, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 13}",UNCHANGED_MISS,0,0,25,21
S004,S004-Q052,A1,P2,A1 vs Old under P2,"{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 12, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 38}","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 26, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 17}",UNCHANGED_MISS,0,0,21,14
S004,S004-Q052,A2,Baseline,A2 vs Old under Baseline,"{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 17, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 38}","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 20, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 21}",UNCHANGED_MISS,0,0,17,3
S004,S004-Q052,A2,P2,A2 vs Old under P2,"{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 12, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 38}","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 15, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 25}",UNCHANGED_MISS,0,0,13,3
S004,S004-Q052,A3,Baseline,A3 vs Old under Baseline,"{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 17, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 38}","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 9, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 18}",UNCHANGED_MISS,0,0,20,-8
S004,S004-Q052,A3,P2,A3 vs Old under P2,"{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 12, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 38}","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 4, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 31}",RESCUED,1,0,8,-7
S004,S004-Q055,A1,Baseline,A1 vs Old under Baseline,"{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 49, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 38}","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 39, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 3}",RESCUED,1,0,35,-10
S004,S004-Q055,A1,P2,A1 vs Old under P2,"{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 49, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 43}","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 42, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 6}",UNCHANGED_MISS,0,0,37,-7
S004,S004-Q055,A2,Baseline,A2 vs Old under Baseline,"{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 49, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 38}","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 42, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 3}",RESCUED,1,0,35,-7
S004,S004-Q055,A2,P2,A2 vs Old under P2,"{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 49, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 43}","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 44, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 15}",UNCHANGED_MISS,0,0,28,-5
S004,S004-Q055,A3,Baseline,A3 vs Old under Baseline,"{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 49, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 38}","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 29, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 6}",UNCHANGED_MISS,0,0,32,-20
S004,S004-Q055,A3,P2,A3 vs Old under P2,"{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 49, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 43}","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 43, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 8}",UNCHANGED_MISS,0,0,35,-6
S004,S004-Q056,A1,Baseline,A1 vs Old under Baseline,"{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 41}","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 32}",UNCHANGED_MISS,0,0,9,-9
S004,S004-Q056,A1,P2,A1 vs Old under P2,"{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 39}","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 27}",UNCHANGED_MISS,0,0,12,-12
S004,S004-Q056,A2,Baseline,A2 vs Old under Baseline,"{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 41}","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 38}",UNCHANGED_MISS,0,0,3,-3
S004,S004-Q056,A2,P2,A2 vs Old under P2,"{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 39}","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 40}",UNCHANGED_MISS,0,0,-1,1
S004,S004-Q056,A3,Baseline,A3 vs Old under Baseline,"{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 41}","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 18}",UNCHANGED_MISS,0,0,23,-23
S004,S004-Q056,A3,P2,A3 vs Old under P2,"{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 39}","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 12}",UNCHANGED_MISS,0,0,27,-27
S004,S004-Q063,A1,Baseline,A1 vs Old under Baseline,"{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 2}","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 19}",HURT,0,1,-17,17
S004,S004-Q063,A1,P2,A1 vs Old under P2,"{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 2}","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 19}",HURT,0,1,-17,17
S004,S004-Q063,A2,Baseline,A2 vs Old under Baseline,"{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 2}","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 4}",UNCHANGED_HIT,0,0,-2,2
S004,S004-Q063,A2,P2,A2 vs Old under P2,"{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 2}","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 4}",UNCHANGED_HIT,0,0,-2,2
S004,S004-Q063,A3,Baseline,A3 vs Old under Baseline,"{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 2}","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 13}",HURT,0,1,-11,11
S004,S004-Q063,A3,P2,A3 vs Old under P2,"{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 2}","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 13}",HURT,0,1,-11,11
S004,S004-Q065,A1,Baseline,A1 vs Old under Baseline,"{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 20, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 6}","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 4, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 22}",RESCUED,1,0,16,16
S004,S004-Q065,A1,P2,A1 vs Old under P2,"{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 20, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 6}","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 4, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 22}",RESCUED,1,0,16,16
S004,S004-Q065,A2,Baseline,A2 vs Old under Baseline,"{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 20, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 6}","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 25, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 18}",UNCHANGED_MISS,0,0,-5,12
S004,S004-Q065,A2,P2,A2 vs Old under P2,"{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 20, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 6}","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 25, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 18}",UNCHANGED_MISS,0,0,-5,12
S004,S004-Q065,A3,Baseline,A3 vs Old under Baseline,"{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 20, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 6}","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 9, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 7}",UNCHANGED_MISS,0,0,11,1
S004,S004-Q065,A3,P2,A3 vs Old under P2,"{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 20, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 6}","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 9, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 7}",UNCHANGED_MISS,0,0,11,1
S004,S004-Q066,A1,Baseline,A1 vs Old under Baseline,"{""52990abe-a81c-5937-b506-8a88315cc3c0"": 12, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 42}","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 21, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 8}",UNCHANGED_MISS,0,0,34,9
S004,S004-Q066,A1,P2,A1 vs Old under P2,"{""52990abe-a81c-5937-b506-8a88315cc3c0"": 12, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 42}","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 21, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 8}",UNCHANGED_MISS,0,0,34,9
S004,S004-Q066,A2,Baseline,A2 vs Old under Baseline,"{""52990abe-a81c-5937-b506-8a88315cc3c0"": 12, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 42}","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 10, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 15}",UNCHANGED_MISS,0,0,27,-2
S004,S004-Q066,A2,P2,A2 vs Old under P2,"{""52990abe-a81c-5937-b506-8a88315cc3c0"": 12, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 42}","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 10, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 15}",UNCHANGED_MISS,0,0,27,-2
S004,S004-Q066,A3,Baseline,A3 vs Old under Baseline,"{""52990abe-a81c-5937-b506-8a88315cc3c0"": 12, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 42}","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 4, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 18}",RESCUED,1,0,24,-8
S004,S004-Q066,A3,P2,A3 vs Old under P2,"{""52990abe-a81c-5937-b506-8a88315cc3c0"": 12, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 42}","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 4, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 18}",RESCUED,1,0,24,-8
S004,S004-Q070,A1,Baseline,A1 vs Old under Baseline,"{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 32}","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 36}",UNCHANGED_MISS,0,0,-4,4
S004,S004-Q070,A1,P2,A1 vs Old under P2,"{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 32}","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 36}",UNCHANGED_MISS,0,0,-4,4
S004,S004-Q070,A2,Baseline,A2 vs Old under Baseline,"{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 32}","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 30}",UNCHANGED_MISS,0,0,2,-2
S004,S004-Q070,A2,P2,A2 vs Old under P2,"{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 32}","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 30}",UNCHANGED_MISS,0,0,2,-2
S004,S004-Q070,A3,Baseline,A3 vs Old under Baseline,"{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 32}","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 30}",UNCHANGED_MISS,0,0,2,-2
S004,S004-Q070,A3,P2,A3 vs Old under P2,"{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 32}","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 30}",UNCHANGED_MISS,0,0,2,-2
S005,S005-Q007,A1,Baseline,A1 vs Old under Baseline,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 3}",UNCHANGED_HIT,0,0,-1,1
S005,S005-Q007,A1,P2,A1 vs Old under P2,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 3}",UNCHANGED_HIT,0,0,-1,1
S005,S005-Q007,A2,Baseline,A2 vs Old under Baseline,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 3}",UNCHANGED_HIT,0,0,-1,1
S005,S005-Q007,A2,P2,A2 vs Old under P2,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 3}",UNCHANGED_HIT,0,0,-1,1
S005,S005-Q007,A3,Baseline,A3 vs Old under Baseline,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 3}",UNCHANGED_HIT,0,0,-1,1
S005,S005-Q007,A3,P2,A3 vs Old under P2,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 3}",UNCHANGED_HIT,0,0,-1,1
S005,S005-Q011,A1,Baseline,A1 vs Old under Baseline,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 5}",UNCHANGED_HIT,0,0,0,3
S005,S005-Q011,A1,P2,A1 vs Old under P2,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 5}",UNCHANGED_HIT,0,0,0,3
S005,S005-Q011,A2,Baseline,A2 vs Old under Baseline,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 6}",HURT,0,1,0,4
S005,S005-Q011,A2,P2,A2 vs Old under P2,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 6}",HURT,0,1,0,4
S005,S005-Q011,A3,Baseline,A3 vs Old under Baseline,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 5, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 6}",UNCHANGED_HIT,1,1,2,4
S005,S005-Q011,A3,P2,A3 vs Old under P2,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 5, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 6}",UNCHANGED_HIT,1,1,2,4
S005,S005-Q013,A1,Baseline,A1 vs Old under Baseline,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}",UNCHANGED_HIT,0,0,0,0
S005,S005-Q013,A1,P2,A1 vs Old under P2,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}",UNCHANGED_HIT,0,0,0,0
S005,S005-Q013,A2,Baseline,A2 vs Old under Baseline,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}",UNCHANGED_HIT,0,0,0,0
S005,S005-Q013,A2,P2,A2 vs Old under P2,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}",UNCHANGED_HIT,0,0,0,0
S005,S005-Q013,A3,Baseline,A3 vs Old under Baseline,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 8, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}",UNCHANGED_HIT,0,0,1,0
S005,S005-Q013,A3,P2,A3 vs Old under P2,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 8, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}",UNCHANGED_HIT,0,0,1,0
S005,S005-Q014,A1,Baseline,A1 vs Old under Baseline,"{""c64751d6-21c8-5c09-87da-48f940293661"": 3}","{""c64751d6-21c8-5c09-87da-48f940293661"": 4}",UNCHANGED_HIT,0,0,-1,1
S005,S005-Q014,A1,P2,A1 vs Old under P2,"{""c64751d6-21c8-5c09-87da-48f940293661"": 3}","{""c64751d6-21c8-5c09-87da-48f940293661"": 4}",UNCHANGED_HIT,0,0,-1,1
S005,S005-Q014,A2,Baseline,A2 vs Old under Baseline,"{""c64751d6-21c8-5c09-87da-48f940293661"": 3}","{""c64751d6-21c8-5c09-87da-48f940293661"": 3}",UNCHANGED_HIT,0,0,0,0
S005,S005-Q014,A2,P2,A2 vs Old under P2,"{""c64751d6-21c8-5c09-87da-48f940293661"": 3}","{""c64751d6-21c8-5c09-87da-48f940293661"": 3}",UNCHANGED_HIT,0,0,0,0
S005,S005-Q014,A3,Baseline,A3 vs Old under Baseline,"{""c64751d6-21c8-5c09-87da-48f940293661"": 3}","{""c64751d6-21c8-5c09-87da-48f940293661"": 4}",UNCHANGED_HIT,0,0,-1,1
S005,S005-Q014,A3,P2,A3 vs Old under P2,"{""c64751d6-21c8-5c09-87da-48f940293661"": 3}","{""c64751d6-21c8-5c09-87da-48f940293661"": 4}",UNCHANGED_HIT,0,0,-1,1
S005,S005-Q021,A1,Baseline,A1 vs Old under Baseline,"{""5095d8f5-e975-5011-976e-e587c31560f2"": 11}","{""5095d8f5-e975-5011-976e-e587c31560f2"": 11}",UNCHANGED_MISS,0,0,0,0
S005,S005-Q021,A1,P2,A1 vs Old under P2,"{""5095d8f5-e975-5011-976e-e587c31560f2"": 11}","{""5095d8f5-e975-5011-976e-e587c31560f2"": 11}",UNCHANGED_MISS,0,0,0,0
S005,S005-Q021,A2,Baseline,A2 vs Old under Baseline,"{""5095d8f5-e975-5011-976e-e587c31560f2"": 11}","{""5095d8f5-e975-5011-976e-e587c31560f2"": 5}",RESCUED,1,0,6,-6
S005,S005-Q021,A2,P2,A2 vs Old under P2,"{""5095d8f5-e975-5011-976e-e587c31560f2"": 11}","{""5095d8f5-e975-5011-976e-e587c31560f2"": 5}",RESCUED,1,0,6,-6
S005,S005-Q021,A3,Baseline,A3 vs Old under Baseline,"{""5095d8f5-e975-5011-976e-e587c31560f2"": 11}","{""5095d8f5-e975-5011-976e-e587c31560f2"": 7}",UNCHANGED_MISS,0,0,4,-4
S005,S005-Q021,A3,P2,A3 vs Old under P2,"{""5095d8f5-e975-5011-976e-e587c31560f2"": 11}","{""5095d8f5-e975-5011-976e-e587c31560f2"": 7}",UNCHANGED_MISS,0,0,4,-4
S005,S005-Q022,A1,Baseline,A1 vs Old under Baseline,"{""bcb24496-086a-528b-a09e-86bae79fa560"": 1, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 16}","{""bcb24496-086a-528b-a09e-86bae79fa560"": 8, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 15}",HURT,0,1,1,7
S005,S005-Q022,A1,P2,A1 vs Old under P2,"{""bcb24496-086a-528b-a09e-86bae79fa560"": 1, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 16}","{""bcb24496-086a-528b-a09e-86bae79fa560"": 8, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 15}",HURT,0,1,1,7
S005,S005-Q022,A2,Baseline,A2 vs Old under Baseline,"{""bcb24496-086a-528b-a09e-86bae79fa560"": 1, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 16}","{""bcb24496-086a-528b-a09e-86bae79fa560"": 9, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 15}",HURT,0,1,1,8
S005,S005-Q022,A2,P2,A2 vs Old under P2,"{""bcb24496-086a-528b-a09e-86bae79fa560"": 1, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 16}","{""bcb24496-086a-528b-a09e-86bae79fa560"": 9, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 15}",HURT,0,1,1,8
S005,S005-Q022,A3,Baseline,A3 vs Old under Baseline,"{""bcb24496-086a-528b-a09e-86bae79fa560"": 1, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 16}","{""bcb24496-086a-528b-a09e-86bae79fa560"": 6, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 11}",HURT,0,1,5,5
S005,S005-Q022,A3,P2,A3 vs Old under P2,"{""bcb24496-086a-528b-a09e-86bae79fa560"": 1, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 16}","{""bcb24496-086a-528b-a09e-86bae79fa560"": 6, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 11}",HURT,0,1,5,5
S005,S005-Q026,A1,Baseline,A1 vs Old under Baseline,"{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 3, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 11}","{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 14, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 12}",HURT,0,1,-1,11
S005,S005-Q026,A1,P2,A1 vs Old under P2,"{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 4, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 17}","{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 18, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 19}",HURT,0,1,-2,14
S005,S005-Q026,A2,Baseline,A2 vs Old under Baseline,"{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 3, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 11}","{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 14, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 15}",HURT,0,1,-4,11
S005,S005-Q026,A2,P2,A2 vs Old under P2,"{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 4, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 17}","{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 19, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 20}",HURT,0,1,-3,15
S005,S005-Q026,A3,Baseline,A3 vs Old under Baseline,"{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 3, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 11}","{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 2, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 15}",UNCHANGED_HIT,0,0,1,4
S005,S005-Q026,A3,P2,A3 vs Old under P2,"{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 4, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 17}","{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 6, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 19}",HURT,0,1,-2,2
S005,S005-Q028,A1,Baseline,A1 vs Old under Baseline,"{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 19}","{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 23}",UNCHANGED_MISS,0,0,-4,4
S005,S005-Q028,A1,P2,A1 vs Old under P2,"{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 7}","{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 16}",UNCHANGED_MISS,0,0,-9,9
S005,S005-Q028,A2,Baseline,A2 vs Old under Baseline,"{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 19}","{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 15}",UNCHANGED_MISS,0,0,4,-4
S005,S005-Q028,A2,P2,A2 vs Old under P2,"{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 7}","{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 8}",UNCHANGED_MISS,0,0,-1,1
S005,S005-Q028,A3,Baseline,A3 vs Old under Baseline,"{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 19}","{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 24}",UNCHANGED_MISS,0,0,-5,5
S005,S005-Q028,A3,P2,A3 vs Old under P2,"{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 7}","{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 11}",UNCHANGED_MISS,0,0,-4,4
S005,S005-Q033,A1,Baseline,A1 vs Old under Baseline,"{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 7, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}","{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 7, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}",UNCHANGED_HIT,0,0,0,0
