query_id,gold_page_id,gold_source_turn_id,候选 Add Prompt,Query 检索方式,Gold movement,Production rank,Candidate rank,TASK_added,TASK_lost,TASK_preserved,SUBJECT_added,SUBJECT_lost,SUBJECT_preserved,TIME_added,TIME_lost,TIME_preserved,INDICATOR_added,INDICATOR_lost,INDICATOR_preserved,NUMBER_added,NUMBER_lost,NUMBER_preserved,STATE_added,STATE_lost,STATE_preserved,RELATION_added,RELATION_lost,RELATION_preserved,DEPENDENCY_added,DEPENDENCY_lost,DEPENDENCY_preserved,EVIDENCE_LIMIT_added,EVIDENCE_LIMIT_lost,EVIDENCE_LIMIT_preserved,KEYWORD_added,KEYWORD_lost,KEYWORD_preserved,JUDGMENT_added,JUDGMENT_lost,JUDGMENT_preserved
S004-Q033,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,多检索入口保留 Add Prompt,原始问题直接检索,PROMOTED,18,5,"[""同步比较"", ""现金质量""]",[],"[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""杠杆分析"", ""来源核验"", ""盈利质量"", ""管理层问询""]",[],[],"[""比亚迪""]",[],"[""2023年"", ""2024年""]","[""2023"", ""2025"", ""2025年"", ""2026""]","[""归母股东权益""]",[],"[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""+12.81%"", ""+15.28%"", ""+29.02%"", ""+3.46%"", ""+32.94%"", ""+33.46%"", ""+34.00%"", ""-18.97%"", ""1388.1"", ""1852.51"", ""2462.75"", ""300.41"", ""326.19"", ""402.54"", ""6023.15"", ""6795.48"", ""7771.02"", ""7833.56"", ""8039.65"", ""8837.3""]","[""2024""]","[""+29.94%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""03"", ""1334.54"", ""1697.25"", ""2023"", ""2025"", ""2026"", ""28"", ""284.62"", ""294.46"", ""369.83"", ""591.36""]",[],[],"[""先升后降"", ""无法确认"", ""连续下降""]",[],[],"[""同比"", ""比较""]",[],[],[],[],"[""来源限制""]",[],"[""同比"", ""年报"", ""经营活动现金流净额""]","[""年报分析"", ""投资者关系"", ""经营活动现金流""]","[""2023-2025"", ""可核实问题"", ""扣非归母净利润"", ""比亚迪"", ""管理层问询""]","[""结论""]",[],"[""确认""]"
S004-Q035,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,最小改动 Add Prompt,上下文引用解析后检索,DEMOTED,5,14,[],[],"[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""杠杆分析"", ""来源核验"", ""盈利质量"", ""管理层问询""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],[],"[""+29.94%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""03"", ""1334.54"", ""1697.25"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""284.62"", ""294.46"", ""369.83"", ""591.36""]","[""连续上升""]",[],"[""先升后降"", ""无法确认"", ""连续下降""]",[],"[""比较""]","[""同比""]",[],[],[],[],[],"[""来源限制""]","[""年报数据"", ""经营活动现金流净额""]","[""年报分析"", ""经营活动现金流""]","[""2023-2025"", ""可核实问题"", ""扣非归母净利润"", ""投资者关系"", ""比亚迪"", ""管理层问询""]",[],[],"[""确认""]"
S004-Q035,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,多检索入口保留 Add Prompt,原始问题直接检索,PROMOTED,6,1,"[""同步比较"", ""现金质量""]",[],"[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""杠杆分析"", ""来源核验"", ""盈利质量"", ""管理层问询""]",[],[],"[""比亚迪""]",[],"[""2023年"", ""2024年""]","[""2023"", ""2025"", ""2025年"", ""2026""]","[""归母股东权益""]",[],"[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""+12.81%"", ""+15.28%"", ""+29.02%"", ""+3.46%"", ""+32.94%"", ""+33.46%"", ""+34.00%"", ""-18.97%"", ""1388.1"", ""1852.51"", ""2462.75"", ""300.41"", ""326.19"", ""402.54"", ""6023.15"", ""6795.48"", ""7771.02"", ""7833.56"", ""8039.65"", ""8837.3""]","[""2024""]","[""+29.94%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""03"", ""1334.54"", ""1697.25"", ""2023"", ""2025"", ""2026"", ""28"", ""284.62"", ""294.46"", ""369.83"", ""591.36""]",[],[],"[""先升后降"", ""无法确认"", ""连续下降""]",[],[],"[""同比"", ""比较""]",[],[],[],[],"[""来源限制""]",[],"[""同比"", ""年报"", ""经营活动现金流净额""]","[""年报分析"", ""投资者关系"", ""经营活动现金流""]","[""2023-2025"", ""可核实问题"", ""扣非归母净利润"", ""比亚迪"", ""管理层问询""]","[""结论""]",[],"[""确认""]"
S004-Q035,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,任务 + 证据链保留 Add Prompt,原始问题直接检索,PROMOTED,6,5,[],"[""同比解释"", ""来源核验""]","[""原因解释"", ""口径核验"", ""拐点定位"", ""杠杆分析"", ""盈利质量"", ""管理层问询""]",[],[],"[""比亚迪""]",[],"[""2026""]","[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年""]","[""归母股东权益""]",[],"[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""1388.1"", ""1852.51"", ""2462.75"", ""300.41"", ""326.19"", ""402.54"", ""6023.15"", ""6795.48"", ""7771.02"", ""7833.56"", ""8039.65"", ""8837.3""]","[""+29.94%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""03"", ""2026"", ""28""]","[""1334.54"", ""1697.25"", ""2023"", ""2024"", ""2025"", ""284.62"", ""294.46"", ""369.83"", ""591.36""]","[""连续上升""]","[""无法确认""]","[""先升后降"", ""连续下降""]",[],"[""同比"", ""比较""]",[],[],[],[],[],"[""来源限制""]",[],"[""年报数据"", ""经营活动现金流净额"", ""资产权益变化""]","[""年报分析"", ""投资者关系"", ""经营活动现金流""]","[""2023-2025"", ""可核实问题"", ""扣非归母净利润"", ""比亚迪"", ""管理层问询""]","[""结论""]",[],"[""确认""]"
S004-Q039,c022f180-c519-52a7-9c70-3f15928609b5,S004-Q027,最小改动 Add Prompt,上下文引用解析后检索,DEMOTED,5,19,"[""原因解释"", ""同比解释"", ""现金质量""]","[""同步比较"", ""效率判断""]","[""口径核验"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]","[""2026""]","[""2023年""]","[""2023"", ""2024年"", ""2025"", ""2025年""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""+12.81%"", ""+15.28%"", ""+29.02%"", ""+29.94%"", ""+3.46%"", ""+32.94%"", ""+33.46%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""03"", ""2026"", ""28""]",[],"[""1334.54"", ""1388.1"", ""1697.25"", ""1852.51"", ""2023"", ""2024"", ""2025"", ""2462.75"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""591.36"", ""6023.15"", ""6795.48"", ""7771.02"", ""7833.56"", ""8039.65"", ""8837.3""]","[""拐点""]","[""同步"", ""连续上升""]","[""先升后降"", ""连续下降""]","[""同比""]","[""同步""]",[],[],[],[],[],[],"[""口径限制"", ""来源限制""]","[""同比"", ""经营现金流""]","[""归母股东权益"", ""经营活动现金流""]","[""2023-2025"", ""归母净利润"", ""总资产"", ""扣非归母净利润"", ""比亚迪"", ""资产扩张""]","[""确认""]","[""支持""]","[""结论""]"
S004-Q039,c022f180-c519-52a7-9c70-3f15928609b5,S004-Q027,多检索入口保留 Add Prompt,上下文引用解析后检索,DEMOTED,5,24,"[""信息缺口"", ""原因解释"", ""同比解释"", ""现金质量""]","[""效率判断""]","[""口径核验"", ""同步比较"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]","[""2026""]","[""2023年""]","[""2023"", ""2024年"", ""2025"", ""2025年""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""+12.81%"", ""+15.28%"", ""+29.02%"", ""+29.94%"", ""+3.46%"", ""+32.94%"", ""+33.46%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""03"", ""2026"", ""28""]",[],"[""1334.54"", ""1388.1"", ""1697.25"", ""1852.51"", ""2023"", ""2024"", ""2025"", ""2462.75"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""591.36"", ""6023.15"", ""6795.48"", ""7771.02"", ""7833.56"", ""8039.65"", ""8837.3""]","[""拐点""]","[""连续上升"", ""连续下降""]","[""先升后降"", ""同步""]","[""同比""]",[],"[""同步""]",[],[],[],"[""信息缺口""]",[],"[""口径限制"", ""来源限制""]","[""先升后降"", ""拐点"", ""经营现金流""]","[""归母股东权益"", ""总资产"", ""经营活动现金流""]","[""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪"", ""资产扩张""]","[""判断""]","[""支持""]","[""结论""]"
S004-Q039,c022f180-c519-52a7-9c70-3f15928609b5,S004-Q027,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,DEMOTED,5,7,"[""原因解释"", ""同比解释"", ""杠杆分析"", ""现金质量"", ""验证""]","[""效率判断""]","[""口径核验"", ""同步比较"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]","[""2026""]",[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""+12.81%"", ""+15.28%"", ""+29.94%"", ""+32.94%"", ""+33.46%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""03"", ""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""2,462.75"", ""2026"", ""28"", ""6,023.15"", ""6,795.48"", ""7,771.02"", ""7,833.56"", ""8,039.65"", ""8,837.3""]","[""1334.54"", ""1388.1"", ""1697.25"", ""1852.51"", ""2462.75"", ""6023.15"", ""6795.48"", ""7771.02"", ""7833.56"", ""8039.65"", ""8837.3""]","[""2023"", ""2024"", ""2025"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""591.36""]",[],[],"[""先升后降"", ""同步"", ""连续上升"", ""连续下降""]","[""同比""]",[],"[""同步""]",[],[],[],[],"[""来源限制""]","[""口径限制""]","[""经营现金流""]","[""经营活动现金流""]","[""2023-2025"", ""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""比亚迪"", ""资产扩张""]","[""不支持"", ""判断""]",[],"[""支持"", ""结论""]"
S004-Q042,c61777d3-f94f-5655-9b6b-9d6cdc28c303,S004-Q036,最小改动 Add Prompt,原始问题直接检索,PROMOTED,8,5,"[""同比解释"", ""证据分级""]","[""原因解释""]","[""口径核验"", ""拐点定位"", ""来源核验"", ""现金质量"", ""盈利质量""]",[],[],"[""比亚迪""]","[""2024""]","[""2023年""]","[""2023"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],"[""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""2,462.75"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""591.36"", ""6,023.15"", ""6,795.48"", ""7,771.02"", ""7,833.56"", ""8,039.65"", ""8,837.3""]","[""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28""]","[""拐点""]","[""先升后降"", ""连续下降""]","[""连续上升""]","[""同比""]",[],[],[],[],[],[],"[""信息缺口"", ""口径限制""]","[""来源限制""]","[""冲突调和"", ""同比"", ""年度报告""]","[""信号调和"", ""归母净利润"", ""经营现金流""]","[""2023-2025"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""盈利指标""]",[],"[""结论""]","[""判断""]"
S004-Q042,c61777d3-f94f-5655-9b6b-9d6cdc28c303,S004-Q036,最小改动 Add Prompt,上下文引用解析后检索,PROMOTED,8,5,"[""同比解释"", ""证据分级""]","[""原因解释""]","[""口径核验"", ""拐点定位"", ""来源核验"", ""现金质量"", ""盈利质量""]",[],[],"[""比亚迪""]","[""2024""]","[""2023年""]","[""2023"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],"[""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""2,462.75"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""591.36"", ""6,023.15"", ""6,795.48"", ""7,771.02"", ""7,833.56"", ""8,039.65"", ""8,837.3""]","[""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28""]","[""拐点""]","[""先升后降"", ""连续下降""]","[""连续上升""]","[""同比""]",[],[],[],[],[],[],"[""信息缺口"", ""口径限制""]","[""来源限制""]","[""冲突调和"", ""同比"", ""年度报告""]","[""信号调和"", ""归母净利润"", ""经营现金流""]","[""2023-2025"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""盈利指标""]",[],"[""结论""]","[""判断""]"
S004-Q052,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,最小改动 Add Prompt,上下文引用解析后检索,PROMOTED,12,3,"[""现金质量""]","[""判断修订"", ""验证""]","[""原因解释"", ""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""归母净利润"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]",[],"[""归母股东权益"", ""扣非归母净利润""]",[],[],"[""+29.94%"", ""+32.94%"", ""+33.46%"", ""-20.38%"", ""03"", ""1,388.1"", ""1,852.51"", ""2,462.75"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""284.62"", ""294.46"", ""369.83""]","[""不同步""]",[],"[""先升后降"", ""连续上升""]","[""不同步""]","[""修订"", ""比较""]","[""反证"", ""同比""]",[],"[""PREVIOUS_TURN""]","[""CONTINUATION"", ""REVISION""]",[],[],"[""信息缺口"", ""口径限制"", ""来源限制""]",[],[],"[""2023-2025"", ""同比"", ""年报"", ""归母股东权益"", ""扣非归母净利润"", ""投资者关系"", ""比亚迪"", ""盈利分析""]","[""判断""]","[""修订"", ""确认""]","[""结论""]"
S004-Q063,2c5547ce-bd04-536c-8b2d-e09ae5633e53,S004-Q057,最小改动 Add Prompt,原始问题直接检索,DEMOTED,2,11,"[""原因解释"", ""现金质量""]","[""阶段小结""]","[""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量"", ""证据分级""]",[],[],"[""比亚迪""]","[""2026""]",[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年""]","[""经营活动现金流净额"", ""营业收入""]",[],"[""归母净利润"", ""扣非归母净利润""]","[""03"", ""1,334.54"", ""1,697.25"", ""2026"", ""28"", ""591.36"", ""6,023.15"", ""7,771.02"", ""8,039.65""]",[],"[""+29.94%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""2023"", ""2024"", ""2025"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54""]","[""拐点"", ""连续下降"", ""错位""]",[],"[""先升后降"", ""同步""]","[""错位""]","[""修订""]","[""反证"", ""同步"", ""同比""]",[],"[""EARLIER_CONTEXT""]","[""REVISION""]","[""口径限制""]",[],"[""来源限制"", ""证据限制""]","[""经营现金流""]","[""先升后降""]","[""2023-2025"", ""反证"", ""因果措辞"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪"", ""证据强度""]","[""确认""]","[""修订""]","[""结论""]"
S004-Q063,2c5547ce-bd04-536c-8b2d-e09ae5633e53,S004-Q057,最小改动 Add Prompt,上下文引用解析后检索,DEMOTED,2,11,"[""原因解释"", ""现金质量""]","[""阶段小结""]","[""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量"", ""证据分级""]",[],[],"[""比亚迪""]","[""2026""]",[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年""]","[""经营活动现金流净额"", ""营业收入""]",[],"[""归母净利润"", ""扣非归母净利润""]","[""03"", ""1,334.54"", ""1,697.25"", ""2026"", ""28"", ""591.36"", ""6,023.15"", ""7,771.02"", ""8,039.65""]",[],"[""+29.94%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""2023"", ""2024"", ""2025"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54""]","[""拐点"", ""连续下降"", ""错位""]",[],"[""先升后降"", ""同步""]","[""错位""]","[""修订""]","[""反证"", ""同步"", ""同比""]",[],"[""EARLIER_CONTEXT""]","[""REVISION""]","[""口径限制""]",[],"[""来源限制"", ""证据限制""]","[""经营现金流""]","[""先升后降""]","[""2023-2025"", ""反证"", ""因果措辞"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪"", ""证据强度""]","[""确认""]","[""修订""]","[""结论""]"
S004-Q063,2c5547ce-bd04-536c-8b2d-e09ae5633e53,S004-Q057,多检索入口保留 Add Prompt,原始问题直接检索,DEMOTED,2,7,"[""现金质量""]","[""阶段小结""]","[""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量"", ""证据分级""]",[],[],"[""比亚迪""]","[""2026""]",[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年""]","[""经营活动现金流净额"", ""营业收入""]",[],"[""归母净利润"", ""扣非归母净利润""]","[""03"", ""1,334.54"", ""1,697.25"", ""2026"", ""28"", ""591.36"", ""6,023.15"", ""7,771.02"", ""8,039.65""]",[],"[""+29.94%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""2023"", ""2024"", ""2025"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54""]","[""拐点"", ""连续下降"", ""错位""]",[],"[""先升后降"", ""同步""]","[""错位""]","[""修订""]","[""反证"", ""同步"", ""同比""]",[],"[""EARLIER_CONTEXT""]","[""REVISION""]","[""口径限制""]",[],"[""来源限制"", ""证据限制""]",[],[],"[""2023-2025"", ""先升后降"", ""反证"", ""因果措辞"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪"", ""证据强度""]","[""判断""]","[""修订""]","[""结论""]"
S004-Q063,2c5547ce-bd04-536c-8b2d-e09ae5633e53,S004-Q057,多检索入口保留 Add Prompt,上下文引用解析后检索,DEMOTED,2,7,"[""现金质量""]","[""阶段小结""]","[""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量"", ""证据分级""]",[],[],"[""比亚迪""]","[""2026""]",[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年""]","[""经营活动现金流净额"", ""营业收入""]",[],"[""归母净利润"", ""扣非归母净利润""]","[""03"", ""1,334.54"", ""1,697.25"", ""2026"", ""28"", ""591.36"", ""6,023.15"", ""7,771.02"", ""8,039.65""]",[],"[""+29.94%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""2023"", ""2024"", ""2025"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54""]","[""拐点"", ""连续下降"", ""错位""]",[],"[""先升后降"", ""同步""]","[""错位""]","[""修订""]","[""反证"", ""同步"", ""同比""]",[],"[""EARLIER_CONTEXT""]","[""REVISION""]","[""口径限制""]",[],"[""来源限制"", ""证据限制""]",[],[],"[""2023-2025"", ""先升后降"", ""反证"", ""因果措辞"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪"", ""证据强度""]","[""判断""]","[""修订""]","[""结论""]"
S004-Q063,2c5547ce-bd04-536c-8b2d-e09ae5633e53,S004-Q057,任务 + 证据链保留 Add Prompt,原始问题直接检索,DEMOTED,2,15,"[""原因解释"", ""现金质量""]","[""阶段小结""]","[""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量"", ""证据分级""]",[],[],"[""比亚迪""]","[""2026""]",[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年""]","[""经营活动现金流净额"", ""营业收入""]",[],"[""归母净利润"", ""扣非归母净利润""]","[""03"", ""1,334.54"", ""1,697.25"", ""2026"", ""28"", ""591.36"", ""6,023.15"", ""7,771.02"", ""8,039.65""]",[],"[""+29.94%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""2023"", ""2024"", ""2025"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54""]","[""拐点"", ""连续下降"", ""错位""]",[],"[""先升后降"", ""同步""]","[""错位""]","[""修订""]","[""反证"", ""同步"", ""同比""]",[],"[""EARLIER_CONTEXT""]","[""REVISION""]","[""口径限制""]",[],"[""来源限制"", ""证据限制""]",[],[],"[""2023-2025"", ""先升后降"", ""反证"", ""因果措辞"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪"", ""证据强度""]",[],"[""修订""]","[""结论""]"
S004-Q063,2c5547ce-bd04-536c-8b2d-e09ae5633e53,S004-Q057,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,DEMOTED,2,15,"[""原因解释"", ""现金质量""]","[""阶段小结""]","[""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量"", ""证据分级""]",[],[],"[""比亚迪""]","[""2026""]",[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年""]","[""经营活动现金流净额"", ""营业收入""]",[],"[""归母净利润"", ""扣非归母净利润""]","[""03"", ""1,334.54"", ""1,697.25"", ""2026"", ""28"", ""591.36"", ""6,023.15"", ""7,771.02"", ""8,039.65""]",[],"[""+29.94%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""2023"", ""2024"", ""2025"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54""]","[""拐点"", ""连续下降"", ""错位""]",[],"[""先升后降"", ""同步""]","[""错位""]","[""修订""]","[""反证"", ""同步"", ""同比""]",[],"[""EARLIER_CONTEXT""]","[""REVISION""]","[""口径限制""]",[],"[""来源限制"", ""证据限制""]",[],[],"[""2023-2025"", ""先升后降"", ""反证"", ""因果措辞"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪"", ""证据强度""]",[],"[""修订""]","[""结论""]"
S005-Q021,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,最小改动 Add Prompt,原始问题直接检索,PROMOTED,11,3,"[""同步比较""]","[""盈利质量"", ""管理层问询""]","[""信息缺口"", ""判断修订"", ""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验""]",[],[],"[""宁德时代""]",[],"[""1977""]","[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""归母净利润"", ""总资产""]","[""归母股东权益"", ""营业收入""]","[""1,977.08"", ""2,469.3"", ""3,371.08"", ""3,620.13"", ""4,009.17"", ""4,237.02""]","[""1977.08"", ""2469.3"", ""3371.08"", ""3620.13"", ""4009.17"", ""4237.02"", ""441.21"", ""507.45"", ""7171.68"", ""722.01"", ""7866.58"", ""9748.28""]","[""+17.04%"", ""+24.90%"", ""+36.52%"", ""-9.70%"", ""03"", ""10"", ""2023"", ""2024"", ""2025"", ""2026""]","[""不同步"", ""无法确认""]",[],"[""信息缺口"", ""先降后升"", ""连续上升""]","[""不同步""]",[],"[""修订"", ""同比""]",[],[],"[""REVISION""]","[""口径限制"", ""证据限制""]",[],"[""信息缺口"", ""来源限制""]","[""先降后升""]","[""修订""]","[""2023-2025"", ""信息缺口"", ""同比"", ""宁德时代"", ""年度报告摘要"", ""归母股东权益"", ""营业收入""]",[],[],"[""修订"", ""判断"", ""确认"", ""结论""]"
S005-Q021,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,最小改动 Add Prompt,上下文引用解析后检索,PROMOTED,11,3,"[""同步比较""]","[""盈利质量"", ""管理层问询""]","[""信息缺口"", ""判断修订"", ""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验""]",[],[],"[""宁德时代""]",[],"[""1977""]","[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""归母净利润"", ""总资产""]","[""归母股东权益"", ""营业收入""]","[""1,977.08"", ""2,469.3"", ""3,371.08"", ""3,620.13"", ""4,009.17"", ""4,237.02""]","[""1977.08"", ""2469.3"", ""3371.08"", ""3620.13"", ""4009.17"", ""4237.02"", ""441.21"", ""507.45"", ""7171.68"", ""722.01"", ""7866.58"", ""9748.28""]","[""+17.04%"", ""+24.90%"", ""+36.52%"", ""-9.70%"", ""03"", ""10"", ""2023"", ""2024"", ""2025"", ""2026""]","[""不同步"", ""无法确认""]",[],"[""信息缺口"", ""先降后升"", ""连续上升""]","[""不同步""]",[],"[""修订"", ""同比""]",[],[],"[""REVISION""]","[""口径限制"", ""证据限制""]",[],"[""信息缺口"", ""来源限制""]","[""先降后升""]","[""修订""]","[""2023-2025"", ""信息缺口"", ""同比"", ""宁德时代"", ""年度报告摘要"", ""归母股东权益"", ""营业收入""]",[],[],"[""修订"", ""判断"", ""确认"", ""结论""]"
S005-Q022,bcb24496-086a-528b-a09e-86bae79fa560,S005-Q012,最小改动 Add Prompt,原始问题直接检索,DEMOTED,1,9,[],"[""可复算性""]","[""原因解释"", ""口径核验"", ""同步比较"", ""同比解释"", ""来源核验"", ""盈利质量""]",[],[],"[""宁德时代""]",[],"[""1977""]","[""2023"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]",[],"[""+15.01%"", ""+17.04%"", ""+23.92%"", ""+24.90%"", ""+36.52%"", ""+42.28%"", ""+9.69%"", ""-9.70%"", ""1977.08"", ""2469.3"", ""3371.08"", ""3620.13"", ""4009.17"", ""4237.02"", ""441.21"", ""507.45"", ""7171.68"", ""722.01"", ""7866.58"", ""9748.28""]","[""03"", ""10"", ""10，"", ""1225002213"", ""2023"", ""2025"", ""2026""]",[],[],"[""连续上升""]",[],[],"[""同比"", ""比较""]",[],[],[],[],[],"[""口径限制"", ""来源限制""]","[""来源追溯""]","[""同比""]","[""2023-2025"", ""三年比较"", ""口径差异"", ""宁德时代"", ""年度报告"", ""归母净利润"", ""总资产""]",[],"[""判断""]","[""支持"", ""确认"", ""结论""]"
