session_id,source_turn_id,old_keywords,new_keywords,added_keywords,lost_keywords,preserved_keywords,keyword_jaccard,exact_ordered_match
S005,S005-Q006,"[""宁德时代"", ""2023-2025"", ""扣非净利润"", ""盈利趋势"", ""营业收入"", ""归母净利润"", ""归母股东权益"", ""同比""]","[""宁德时代"", ""2023-2025"", ""归母股东权益"", ""营业收入"", ""扣非净利润"", ""同比"", ""年度拐点"", ""口径限制""]","[""口径限制"", ""年度拐点""]","[""归母净利润"", ""盈利趋势""]","[""2023-2025"", ""同比"", ""宁德时代"", ""归母股东权益"", ""扣非净利润"", ""营业收入""]",0.6,False
S005,S005-Q007,"[""宁德时代"", ""2023-2025"", ""经营现金流"", ""盈利质量"", ""营业收入"", ""归母股东权益"", ""同比"", ""2024年拐点""]","[""宁德时代"", ""2023-2025"", ""经营现金流"", ""盈利质量"", ""营业收入"", ""归母股东权益"", ""同比"", ""2024年拐点""]",[],[],"[""2023-2025"", ""2024年拐点"", ""同比"", ""宁德时代"", ""归母股东权益"", ""盈利质量"", ""经营现金流"", ""营业收入""]",1.0,True
S005,S005-Q008,"[""宁德时代"", ""2023-2025"", ""总资产"", ""归母净利润"", ""资产扩张"", ""经营支撑"", ""同比"", ""周转率""]","[""宁德时代"", ""2023-2025"", ""总资产"", ""归母净利润"", ""资产扩张"", ""经营结果"", ""资产周转率"", ""同比""]","[""经营结果"", ""资产周转率""]","[""周转率"", ""经营支撑""]","[""2023-2025"", ""同比"", ""宁德时代"", ""归母净利润"", ""总资产"", ""资产扩张""]",0.6,False
S005,S005-Q009,"[""宁德时代"", ""2023-2025"", ""股东权益"", ""归母净利润"", ""总资产"", ""同比"", ""年报"", ""权益积累""]","[""宁德时代"", ""2023-2025"", ""股东权益"", ""归母净利润"", ""总资产"", ""同比"", ""年度报告"", ""权益积累""]","[""年度报告""]","[""年报""]","[""2023-2025"", ""同比"", ""宁德时代"", ""归母净利润"", ""总资产"", ""权益积累"", ""股东权益""]",0.7777777777777778,False
S005,S005-Q010,"[""宁德时代"", ""2023-2025"", ""合规核验"", ""归母股东权益"", ""营业收入"", ""同比"", ""年报"", ""反证""]","[""宁德时代"", ""2023-2025"", ""合规核验意见"", ""归母股东权益"", ""营业收入"", ""同比"", ""反证"", ""年报""]","[""合规核验意见""]","[""合规核验""]","[""2023-2025"", ""反证"", ""同比"", ""宁德时代"", ""年报"", ""归母股东权益"", ""营业收入""]",0.7777777777777778,False
S005,S005-Q011,"[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""同比"", ""年报追溯"", ""来源确认"", ""先降后升""]","[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""同比"", ""年报追溯"", ""来源披露"", ""财务变化""]","[""来源披露"", ""财务变化""]","[""先降后升"", ""来源确认""]","[""2023-2025"", ""同比"", ""宁德时代"", ""年报追溯"", ""归母股东权益"", ""营业收入""]",0.6,False
S005,S005-Q012,"[""宁德时代"", ""2023-2025"", ""三年比较"", ""口径差异"", ""归母净利润"", ""总资产"", ""同比"", ""年度报告""]","[""宁德时代"", ""2023-2025"", ""三年比较数"", ""口径差异"", ""归母净利润"", ""总资产"", ""营业收入"", ""同比""]","[""三年比较数"", ""营业收入""]","[""三年比较"", ""年度报告""]","[""2023-2025"", ""口径差异"", ""同比"", ""宁德时代"", ""归母净利润"", ""总资产""]",0.6,False
S005,S005-Q013,"[""宁德时代"", ""2023-2025"", ""财务分析"", ""同比"", ""总资产"", ""归母净利润"", ""营业收入"", ""归母股东权益""]","[""宁德时代"", ""2023-2025"", ""财务分析"", ""同比"", ""总资产"", ""归母净利润"", ""营业收入"", ""归母股东权益""]",[],[],"[""2023-2025"", ""同比"", ""宁德时代"", ""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入"", ""财务分析""]",1.0,True
S005,S005-Q014,"[""宁德时代"", ""2023-2025"", ""证据审查"", ""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益"", ""同比""]","[""宁德时代"", ""2023-2025"", ""证据强度"", ""措辞审查"", ""归母股东权益"", ""营业收入"", ""同比"", ""证据缺口""]","[""措辞审查"", ""证据强度"", ""证据缺口""]","[""归母净利润"", ""总资产"", ""证据审查""]","[""2023-2025"", ""同比"", ""宁德时代"", ""归母股东权益"", ""营业收入""]",0.45454545454545453,False
S005,S005-Q015,"[""宁德时代"", ""2023-2025"", ""年度报告摘要"", ""营业收入"", ""归母股东权益"", ""同比"", ""信息缺口"", ""修订""]","[""宁德时代"", ""2023-2025"", ""年度报告摘要"", ""营业收入"", ""归母股东权益"", ""归母净利润"", ""总资产"", ""同比""]","[""归母净利润"", ""总资产""]","[""信息缺口"", ""修订""]","[""2023-2025"", ""同比"", ""宁德时代"", ""年度报告摘要"", ""归母股东权益"", ""营业收入""]",0.6,False
S005,S005-Q016,"[""宁德时代"", ""2023-2025财年"", ""归母净利润"", ""总资产"", ""营业收入"", ""同比"", ""资产周转率"", ""历史纠错""]","[""宁德时代"", ""2023-2025财年"", ""归母净利润"", ""总资产"", ""连续上升"", ""同比"", ""完整财年"", ""历史纠错""]","[""完整财年"", ""连续上升""]","[""营业收入"", ""资产周转率""]","[""2023-2025财年"", ""历史纠错"", ""同比"", ""宁德时代"", ""归母净利润"", ""总资产""]",0.6,False
S005,S005-Q017,"[""宁德时代"", ""2023-2025"", ""反证检验"", ""总资产"", ""归母净利润"", ""同比"", ""年度报告"", ""连续上升""]","[""宁德时代"", ""2023-2025"", ""反证检验"", ""总资产"", ""归母净利润"", ""营业收入"", ""同比"", ""年度报告""]","[""营业收入""]","[""连续上升""]","[""2023-2025"", ""反证检验"", ""同比"", ""宁德时代"", ""年度报告"", ""归母净利润"", ""总资产""]",0.7777777777777778,False
S005,S005-Q018,"[""宁德时代"", ""2023-2025"", ""财务分析"", ""证据可靠性"", ""归母股东权益"", ""营业收入"", ""同比"", ""风险排序""]","[""宁德时代"", ""2023-2025"", ""年度报告"", ""归母股东权益"", ""营业收入"", ""归母净利润"", ""总资产"", ""同比""]","[""年度报告"", ""归母净利润"", ""总资产""]","[""证据可靠性"", ""财务分析"", ""风险排序""]","[""2023-2025"", ""同比"", ""宁德时代"", ""归母股东权益"", ""营业收入""]",0.45454545454545453,False
S005,S005-Q019,"[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""同比"", ""披露口径"", ""管理层问询"", ""法务合规""]","[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""同比"", ""先降后升"", ""连续上升"", ""披露口径""]","[""先降后升"", ""连续上升""]","[""法务合规"", ""管理层问询""]","[""2023-2025"", ""同比"", ""宁德时代"", ""归母股东权益"", ""披露口径"", ""营业收入""]",0.6,False
S005,S005-Q020,"[""宁德时代"", ""2023-2025"", ""归母净利润"", ""总资产"", ""营业收入"", ""同比"", ""年度报告"", ""财务分析""]","[""宁德时代"", ""2023-2025"", ""归母净利润"", ""总资产"", ""营业收入"", ""归母股东权益"", ""同比"", ""连续上升""]","[""归母股东权益"", ""连续上升""]","[""年度报告"", ""财务分析""]","[""2023-2025"", ""同比"", ""宁德时代"", ""归母净利润"", ""总资产"", ""营业收入""]",0.6,False
S005,S005-Q021,"[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""总资产"", ""同比"", ""三年路径"", ""年报""]","[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益"", ""同比"", ""盈利路径""]","[""归母股东权益"", ""盈利路径""]","[""三年路径"", ""年报""]","[""2023-2025"", ""同比"", ""宁德时代"", ""归母净利润"", ""总资产"", ""营业收入""]",0.6,False
S005,S005-Q022,"[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""同比"", ""先降后升"", ""连续上升"", ""年报""]","[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""同比"", ""先降后升"", ""连续上升"", ""年报""]",[],[],"[""2023-2025"", ""先降后升"", ""同比"", ""宁德时代"", ""年报"", ""归母净利润"", ""营业收入"", ""连续上升""]",1.0,True
S005,S005-Q023,"[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""同比"", ""年度拐点"", ""年报原数"", ""计算结果""]","[""宁德时代"", ""2023-2025年"", ""营业收入"", ""归母股东权益"", ""同比"", ""年度拐点"", ""年报原数"", ""计算结果""]","[""2023-2025年""]","[""2023-2025""]","[""同比"", ""宁德时代"", ""年度拐点"", ""年报原数"", ""归母股东权益"", ""营业收入"", ""计算结果""]",0.7777777777777778,False
S005,S005-Q024,"[""宁德时代"", ""2023-2025"", ""归母净利润"", ""总资产"", ""扣非净利润"", ""同比"", ""年报"", ""口径限制""]","[""宁德时代"", ""2023-2025"", ""归母净利润"", ""扣非净利润"", ""总资产"", ""同比"", ""年度报告"", ""口径限制""]","[""年度报告""]","[""年报""]","[""2023-2025"", ""口径限制"", ""同比"", ""宁德时代"", ""归母净利润"", ""总资产"", ""扣非净利润""]",0.7777777777777778,False
S005,S005-Q025,"[""宁德时代"", ""2023-2025"", ""近似利润率"", ""归母净利润"", ""营业收入"", ""同比"", ""2024年中间点"", ""年报""]","[""宁德时代"", ""2023-2025"", ""近似利润率"", ""归母净利润"", ""总资产"", ""营业收入"", ""同比"", ""2024年中间点""]","[""总资产""]","[""年报""]","[""2023-2025"", ""2024年中间点"", ""同比"", ""宁德时代"", ""归母净利润"", ""营业收入"", ""近似利润率""]",0.7777777777777778,False
S005,S005-Q026,"[""宁德时代"", ""2023-2025"", ""盈利指标"", ""信号调和"", ""营业收入"", ""归母净利润"", ""归母股东权益"", ""同比""]","[""宁德时代"", ""2023-2025年"", ""盈利指标调和"", ""归母股东权益"", ""营业收入"", ""同比分析"", ""年度报告"", ""法务合规财务联络人""]","[""2023-2025年"", ""同比分析"", ""年度报告"", ""法务合规财务联络人"", ""盈利指标调和""]","[""2023-2025"", ""信号调和"", ""同比"", ""归母净利润"", ""盈利指标""]","[""宁德时代"", ""归母股东权益"", ""营业收入""]",0.23076923076923078,False
S005,S005-Q027,"[""宁德时代"", ""2023-2025"", ""基期选择"", ""营业收入"", ""归母股东权益"", ""同比"", ""边际变化"", ""三年路径""]","[""宁德时代"", ""2023-2025"", ""基期选择"", ""营业收入"", ""归母股东权益"", ""同比"", ""先降后升"", ""连续上升""]","[""先降后升"", ""连续上升""]","[""三年路径"", ""边际变化""]","[""2023-2025"", ""同比"", ""基期选择"", ""宁德时代"", ""归母股东权益"", ""营业收入""]",0.6,False
S005,S005-Q028,"[""宁德时代"", ""2023-2025"", ""归母净利润"", ""总资产"", ""营业收入"", ""同比"", ""反证"", ""资产周转率""]","[""宁德时代"", ""2023-2025"", ""归母净利润"", ""总资产"", ""反证检验"", ""同比"", ""资产周转率"", ""年报""]","[""反证检验"", ""年报""]","[""反证"", ""营业收入""]","[""2023-2025"", ""同比"", ""宁德时代"", ""归母净利润"", ""总资产"", ""资产周转率""]",0.6,False
S005,S005-Q029,"[""宁德时代"", ""2023-2025"", ""总资产"", ""归母净利润"", ""同比"", ""反证"", ""表述降级"", ""年度报告""]","[""宁德时代"", ""2023-2025"", ""总资产"", ""归母净利润"", ""同比"", ""反证"", ""表述降级"", ""历史纠错""]","[""历史纠错""]","[""年度报告""]","[""2023-2025"", ""反证"", ""同比"", ""宁德时代"", ""归母净利润"", ""总资产"", ""表述降级""]",0.7777777777777778,False
S005,S005-Q030,"[""宁德时代"", ""2023-2025"", ""盈利分析"", ""归母股东权益"", ""营业收入"", ""同比"", ""年度报告"", ""结论边界""]","[""宁德时代"", ""2023-2025"", ""归母股东权益"", ""营业收入"", ""归母净利润"", ""总资产"", ""同比"", ""年度报告""]","[""归母净利润"", ""总资产""]","[""盈利分析"", ""结论边界""]","[""2023-2025"", ""同比"", ""宁德时代"", ""年度报告"", ""归母股东权益"", ""营业收入""]",0.6,False
S005,S005-Q031,"[""宁德时代"", ""2023-2025"", ""经营现金流"", ""同比"", ""营业收入"", ""归母股东权益"", ""盈利分析"", ""数据缺口""]","[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""同比"", ""经营现金流"", ""年度报告"", ""先降后升""]","[""先降后升"", ""年度报告""]","[""数据缺口"", ""盈利分析""]","[""2023-2025"", ""同比"", ""宁德时代"", ""归母股东权益"", ""经营现金流"", ""营业收入""]",0.6,False
S005,S005-Q032,"[""宁德时代"", ""2023-2025"", ""现金流路径"", ""归母净利润"", ""总资产"", ""营业收入"", ""同比"", ""年报""]","[""宁德时代"", ""2023-2025"", ""现金流路径"", ""归母净利润"", ""总资产"", ""营业收入"", ""同比"", ""连续上升""]","[""连续上升""]","[""年报""]","[""2023-2025"", ""同比"", ""宁德时代"", ""归母净利润"", ""总资产"", ""现金流路径"", ""营业收入""]",0.7777777777777778,False
S005,S005-Q033,"[""宁德时代"", ""2023-2025"", ""归母净利润"", ""总资产"", ""现金流"", ""错位分析"", ""年度报告"", ""同比""]","[""宁德时代"", ""2023-2025"", ""归母净利润"", ""总资产"", ""现金流"", ""错位"", ""同比"", ""年度报告""]","[""错位""]","[""错位分析""]","[""2023-2025"", ""同比"", ""宁德时代"", ""年度报告"", ""归母净利润"", ""总资产"", ""现金流""]",0.7777777777777778,False
S005,S005-Q034,"[""宁德时代"", ""2023-2025财年"", ""归母股东权益"", ""营业收入"", ""同比分析"", ""现金流与净利润比率"", ""资产周转率"", ""年报数据""]","[""宁德时代"", ""2023-2025财年"", ""现金流与净利润比率"", ""营业收入"", ""归母净利润"", ""归母股东权益"", ""总资产"", ""近似周转率""]","[""归母净利润"", ""总资产"", ""近似周转率""]","[""同比分析"", ""年报数据"", ""资产周转率""]","[""2023-2025财年"", ""宁德时代"", ""归母股东权益"", ""现金流与净利润比率"", ""营业收入""]",0.45454545454545453,False
S005,S005-Q035,"[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""同比"", ""年度拐点"", ""三年趋势"", ""年度报告""]","[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""同比"", ""年度拐点"", ""先降后升"", ""连续上升""]","[""先降后升"", ""连续上升""]","[""三年趋势"", ""年度报告""]","[""2023-2025"", ""同比"", ""宁德时代"", ""年度拐点"", ""归母股东权益"", ""营业收入""]",0.6,False
S005,S005-Q036,"[""宁德时代"", ""2023-2025"", ""归母净利润"", ""总资产"", ""营业收入"", ""资产周转率"", ""现金错位"", ""效率问题""]","[""宁德时代"", ""2023-2025"", ""总资产"", ""归母净利润"", ""营业收入"", ""资产效率"", ""同比"", ""年报""]","[""同比"", ""年报"", ""资产效率""]","[""效率问题"", ""现金错位"", ""资产周转率""]","[""2023-2025"", ""宁德时代"", ""归母净利润"", ""总资产"", ""营业收入""]",0.45454545454545453,False
S005,S005-Q037,"[""宁德时代"", ""2023-2025"", ""总资产"", ""归母净利润"", ""披露口径"", ""表述边界"", ""引用准确性"", ""法务合规""]","[""宁德时代"", ""2023-2025财年"", ""总资产"", ""归母净利润"", ""营业收入"", ""归母股东权益"", ""披露口径"", ""表述边界""]","[""2023-2025财年"", ""归母股东权益"", ""营业收入""]","[""2023-2025"", ""引用准确性"", ""法务合规""]","[""宁德时代"", ""归母净利润"", ""总资产"", ""披露口径"", ""表述边界""]",0.45454545454545453,False
S005,S005-Q038,"[""宁德时代"", ""2023-2025"", ""现金质量"", ""反证"", ""营业收入"", ""归母股东权益"", ""同比"", ""法务合规""]","[""宁德时代"", ""2023-2025"", ""现金质量"", ""反证"", ""营业收入"", ""归母股东权益"", ""同比"", ""拐点""]","[""拐点""]","[""法务合规""]","[""2023-2025"", ""反证"", ""同比"", ""宁德时代"", ""归母股东权益"", ""现金质量"", ""营业收入""]",0.7777777777777778,False
S005,S005-Q039,"[""宁德时代"", ""2023-2025"", ""现金风险排序"", ""营业收入"", ""归母股东权益"", ""同比"", ""先降后升"", ""连续上升""]","[""宁德时代"", ""2023-2025"", ""现金风险排序"", ""营业收入"", ""归母股东权益"", ""同比"", ""先降后升"", ""连续上升""]",[],[],"[""2023-2025"", ""先降后升"", ""同比"", ""宁德时代"", ""归母股东权益"", ""现金风险排序"", ""营业收入"", ""连续上升""]",1.0,True
S005,S005-Q040,"[""宁德时代"", ""2023-2025"", ""归母净利润"", ""总资产"", ""营业收入"", ""同比"", ""年报"", ""披露口径""]","[""宁德时代"", ""2023-2025"", ""归母净利润"", ""总资产"", ""营业收入"", ""归母股东权益"", ""同比"", ""年报""]","[""归母股东权益""]","[""披露口径""]","[""2023-2025"", ""同比"", ""宁德时代"", ""年报"", ""归母净利润"", ""总资产"", ""营业收入""]",0.7777777777777778,False
S005,S005-Q041,"[""宁德时代"", ""2023-2025"", ""总资产"", ""归母净利润"", ""同比"", ""年报原数"", ""计算结果"", ""资产效率""]","[""宁德时代"", ""2023-2025"", ""总资产"", ""归母净利润"", ""营业收入"", ""归母股东权益"", ""同比"", ""年报原数""]","[""归母股东权益"", ""营业收入""]","[""计算结果"", ""资产效率""]","[""2023-2025"", ""同比"", ""宁德时代"", ""年报原数"", ""归母净利润"", ""总资产""]",0.6,False
S005,S005-Q042,"[""宁德时代"", ""2023-2025"", ""归母股东权益"", ""营业收入"", ""同比"", ""年度报告"", ""同步性"", ""法务合规""]","[""宁德时代"", ""2023-2025"", ""归母股东权益"", ""营业收入"", ""同比"", ""同步性"", ""年报"", ""口径限制""]","[""口径限制"", ""年报""]","[""年度报告"", ""法务合规""]","[""2023-2025"", ""同步性"", ""同比"", ""宁德时代"", ""归母股东权益"", ""营业收入""]",0.6,False
S005,S005-Q043,"[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""近似杠杆"", ""同比"", ""2024年中间点"", ""口径限制""]","[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""近似杠杆"", ""同比"", ""2024年中间点"", ""年报""]","[""年报""]","[""口径限制""]","[""2023-2025"", ""2024年中间点"", ""同比"", ""宁德时代"", ""归母股东权益"", ""营业收入"", ""近似杠杆""]",0.7777777777777778,False
S005,S005-Q044,"[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""总资产"", ""资产周转率"", ""同比"", ""规模增长""]","[""宁德时代"", ""2023-2025"", ""营业收入"", ""总资产"", ""归母净利润"", ""资产周转率"", ""同比"", ""规模增长""]",[],[],"[""2023-2025"", ""同比"", ""宁德时代"", ""归母净利润"", ""总资产"", ""营业收入"", ""规模增长"", ""资产周转率""]",1.0,False
S005,S005-Q045,"[""宁德时代"", ""2023-2025"", ""效率判断"", ""总资产"", ""归母净利润"", ""同比"", ""边际变化"", ""三年路径""]","[""宁德时代"", ""2023-2025"", ""效率判断"", ""边际变化"", ""三年路径"", ""总资产"", ""归母净利润"", ""同比""]",[],[],"[""2023-2025"", ""三年路径"", ""同比"", ""宁德时代"", ""归母净利润"", ""总资产"", ""效率判断"", ""边际变化""]",1.0,False
S005,S005-Q046,"[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""同比"", ""拐点"", ""年度报告"", ""矛盾""]","[""宁德时代"", ""2023-2025"", ""年度报告"", ""归母股东权益"", ""营业收入"", ""同比"", ""拐点"", ""反证""]","[""反证""]","[""矛盾""]","[""2023-2025"", ""同比"", ""宁德时代"", ""年度报告"", ""归母股东权益"", ""拐点"", ""营业收入""]",0.7777777777777778,False
S005,S005-Q047,"[""宁德时代"", ""2023-2025"", ""资产扩张"", ""营业收入"", ""归母股东权益"", ""同比"", ""反证检验"", ""年报""]","[""宁德时代"", ""2023-2025"", ""资产扩张"", ""营业收入"", ""归母股东权益"", ""反证检验"", ""同比"", ""年度拐点""]","[""年度拐点""]","[""年报""]","[""2023-2025"", ""反证检验"", ""同比"", ""宁德时代"", ""归母股东权益"", ""营业收入"", ""资产扩张""]",0.7777777777777778,False
S005,S005-Q048,"[""宁德时代"", ""2023-2025"", ""资产端风险"", ""归母净利润"", ""总资产"", ""同比"", ""资产周转"", ""年报""]","[""宁德时代"", ""2023-2025"", ""资产端风险"", ""归母净利润"", ""总资产"", ""资产周转率"", ""同比"", ""年报""]","[""资产周转率""]","[""资产周转""]","[""2023-2025"", ""同比"", ""宁德时代"", ""年报"", ""归母净利润"", ""总资产"", ""资产端风险""]",0.7777777777777778,False
S005,S005-Q049,"[""宁德时代"", ""2023-2025"", ""总资产"", ""归母净利润"", ""同比"", ""连续上升"", ""管理层问询"", ""可核实问题""]","[""宁德时代"", ""2023-2025"", ""总资产"", ""归母净利润"", ""同比"", ""管理层问询"", ""可核实问题"", ""年度报告""]","[""年度报告""]","[""连续上升""]","[""2023-2025"", ""可核实问题"", ""同比"", ""宁德时代"", ""归母净利润"", ""总资产"", ""管理层问询""]",0.7777777777777778,False
S005,S005-Q050,"[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""归母股东权益"", ""总资产"", ""同比分析"", ""证据缺口""]","[""宁德时代"", ""2023-2025"", ""归母股东权益"", ""营业收入"", ""归母净利润"", ""总资产"", ""同比"", ""现金利润比""]","[""同比"", ""现金利润比""]","[""同比分析"", ""证据缺口""]","[""2023-2025"", ""宁德时代"", ""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]",0.6,False
S005,S005-Q051,"[""宁德时代"", ""2023-2025"", ""三年口径"", ""营业收入"", ""归母股东权益"", ""同比"", ""先降后升"", ""连续上升""]","[""宁德时代"", ""2023-2025年"", ""三年口径"", ""营业收入"", ""归母股东权益"", ""同比"", ""证据分级"", ""修订""]","[""2023-2025年"", ""修订"", ""证据分级""]","[""2023-2025"", ""先降后升"", ""连续上升""]","[""三年口径"", ""同比"", ""宁德时代"", ""归母股东权益"", ""营业收入""]",0.45454545454545453,False
S005,S005-Q052,"[""宁德时代"", ""2023-2025财年"", ""归母净利润"", ""总资产"", ""营业收入"", ""同比"", ""证据链"", ""年报""]","[""宁德时代"", ""2023-2025财年"", ""归母净利润"", ""总资产"", ""营业收入"", ""归母股东权益"", ""证据链"", ""同比分析""]","[""同比分析"", ""归母股东权益""]","[""同比"", ""年报""]","[""2023-2025财年"", ""宁德时代"", ""归母净利润"", ""总资产"", ""营业收入"", ""证据链""]",0.6,False
S005,S005-Q053,"[""宁德时代"", ""2023-2025"", ""总资产"", ""归母净利润"", ""冲突解释"", ""同比"", ""证据链"", ""年报来源""]","[""宁德时代"", ""2023-2025"", ""年报"", ""总资产"", ""归母净利润"", ""营业收入"", ""同比"", ""冲突解释""]","[""年报"", ""营业收入""]","[""年报来源"", ""证据链""]","[""2023-2025"", ""冲突解释"", ""同比"", ""宁德时代"", ""归母净利润"", ""总资产""]",0.6,False
S005,S005-Q054,"[""宁德时代"", ""2023-2025"", ""归母股东权益"", ""营业收入"", ""同比"", ""年报"", ""结论修订"", ""事实确认""]","[""宁德时代"", ""2023-2025"", ""归母股东权益"", ""营业收入"", ""同比"", ""先降后升"", ""连续上升"", ""结论修订""]","[""先降后升"", ""连续上升""]","[""事实确认"", ""年报""]","[""2023-2025"", ""同比"", ""宁德时代"", ""归母股东权益"", ""结论修订"", ""营业收入""]",0.6,False
S005,S005-Q055,"[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""事实与判断区分"", ""同比"", ""年报"", ""法务合规""]","[""宁德时代"", ""2023-2025财年"", ""营业收入"", ""归母股东权益"", ""同比"", ""事实与判断区分"", ""法务合规财务联络人"", ""年报来源""]","[""2023-2025财年"", ""年报来源"", ""法务合规财务联络人""]","[""2023-2025"", ""年报"", ""法务合规""]","[""事实与判断区分"", ""同比"", ""宁德时代"", ""归母股东权益"", ""营业收入""]",0.45454545454545453,False
