config,session_id,query_id,requirement_id,gold_page_id,rank,hit_at_5,a0_rank,promoted_vs_a0,demoted_vs_a0,c3_rank,promoted_vs_c3,demoted_vs_c3,previous_config,previous_rank,promoted_vs_previous,demoted_vs_previous
A1,S009,S009-Q060,S009-Q060::OUT1,S009-Q055,3,True,3,False,False,15,True,False,A0,3,False,False
A1,S009,S009-Q062,S009-Q062::OUT1,S009-Q057,1,True,2,False,False,6,True,False,A0,2,False,False
A1,S009,S009-Q064,S009-Q064::OUT1,S009-Q059,3,True,3,False,False,2,False,False,A0,3,False,False
A1,S009,S009-Q066,S009-Q066::OUT1,S009-Q061,7,False,7,False,False,24,False,False,A0,7,False,False
A1,S009,S009-Q068,S009-Q068::OUT1,S009-Q063,7,False,7,False,False,31,False,False,A0,7,False,False
A1,S009,S009-Q070,S009-Q070::OUT1,S009-Q065,3,True,3,False,False,15,True,False,A0,3,False,False
A1,S009,S009-Q072,S009-Q072::OUT1,S009-Q067,2,True,2,False,False,18,True,False,A0,2,False,False
A1,S010,S010-Q006,S010-Q006::OUT1,S010-Q001,1,True,1,False,False,1,False,False,A0,1,False,False
A1,S010,S010-Q008,S010-Q008::OUT1,S010-Q003,2,True,3,False,False,2,False,False,A0,3,False,False
A1,S010,S010-Q010,S010-Q010::OUT1,S010-Q005,1,True,1,False,False,1,False,False,A0,1,False,False
A1,S010,S010-Q012,S010-Q012::OUT1,S010-Q007,1,True,1,False,False,1,False,False,A0,1,False,False
A1,S010,S010-Q014,S010-Q014::OUT1,S010-Q009,5,True,5,False,False,6,True,False,A0,5,False,False
A1,S010,S010-Q016,S010-Q016::OUT1,S010-Q011,12,False,12,False,False,7,False,False,A0,12,False,False
A1,S010,S010-Q018,S010-Q018::OUT1,S010-Q013,6,False,6,False,False,5,False,True,A0,6,False,False
A1,S010,S010-Q020,S010-Q020::OUT1,S010-Q015,3,True,3,False,False,6,True,False,A0,3,False,False
A1,S010,S010-Q021,S010-Q021::OUT1,S010-Q010,15,False,15,False,False,17,False,False,A0,15,False,False
A1,S010,S010-Q022,S010-Q022::OUT1,S010-Q017,1,True,1,False,False,1,False,False,A0,1,False,False
A1,S010,S010-Q024,S010-Q024::OUT1,S010-Q019,2,True,2,False,False,6,True,False,A0,2,False,False
A1,S010,S010-Q026,S010-Q026::OUT1,S010-Q021,3,True,3,False,False,1,False,False,A0,3,False,False
A1,S010,S010-Q028,S010-Q028::OUT1,S010-Q023,4,True,4,False,False,1,False,False,A0,4,False,False
A1,S010,S010-Q030,S010-Q030::OUT1,S010-Q025,3,True,3,False,False,22,True,False,A0,3,False,False
A1,S010,S010-Q032,S010-Q032::OUT1,S010-Q027,8,False,7,False,False,8,False,False,A0,7,False,False
A1,S010,S010-Q034,S010-Q034::OUT1,S010-Q029,1,True,1,False,False,4,False,False,A0,1,False,False
A1,S010,S010-Q036,S010-Q036::OUT1,S010-Q031,4,True,4,False,False,4,False,False,A0,4,False,False
A1,S010,S010-Q038,S010-Q038::OUT1,S010-Q033,12,False,16,False,False,10,False,False,A0,16,False,False
A1,S010,S010-Q040,S010-Q040::OUT1,S010-Q035,12,False,2,False,True,14,False,False,A0,2,False,True
A1,S010,S010-Q042,S010-Q042::OUT1,S010-Q037,6,False,6,False,False,2,False,True,A0,6,False,False
A1,S010,S010-Q044,S010-Q044::OUT1,S010-Q039,11,False,11,False,False,12,False,False,A0,11,False,False
A1,S010,S010-Q046,S010-Q046::OUT1,S010-Q041,10,False,10,False,False,20,False,False,A0,10,False,False
A1,S010,S010-Q048,S010-Q048::OUT1,S010-Q043,1,True,1,False,False,2,False,False,A0,1,False,False
A1,S010,S010-Q049,S010-Q049::OUT1,S010-Q043,2,True,2,False,False,1,False,False,A0,2,False,False
A1,S010,S010-Q050,S010-Q050::OUT1,S010-Q045,15,False,15,False,False,11,False,False,A0,15,False,False
A1,S010,S010-Q051,S010-Q051::OUT1,S010-Q038,23,False,23,False,False,17,False,False,A0,23,False,False
A1,S010,S010-Q052,S010-Q052::OUT1,S010-Q047,3,True,3,False,False,1,False,False,A0,3,False,False
A1,S010,S010-Q054,S010-Q054::OUT1,S010-Q049,1,True,1,False,False,8,True,False,A0,1,False,False
A1,S010,S010-Q056,S010-Q056::OUT1,S010-Q051,4,True,4,False,False,12,True,False,A0,4,False,False
A1,S010,S010-Q057,S010-Q057::OUT1,S010-Q048,8,False,8,False,False,13,False,False,A0,8,False,False
A1,S010,S010-Q058,S010-Q058::OUT1,S010-Q053,2,True,2,False,False,4,False,False,A0,2,False,False
A1,S010,S010-Q060,S010-Q060::OUT1,S010-Q055,46,False,46,False,False,18,False,False,A0,46,False,False
A1,S010,S010-Q062,S010-Q062::OUT1,S010-Q057,2,True,1,False,False,27,True,False,A0,1,False,False
A1,S010,S010-Q064,S010-Q064::OUT1,S010-Q059,2,True,2,False,False,10,True,False,A0,2,False,False
A1,S010,S010-Q066,S010-Q066::OUT1,S010-Q061,10,False,10,False,False,25,False,False,A0,10,False,False
A1,S010,S010-Q068,S010-Q068::OUT1,S010-Q063,53,False,53,False,False,26,False,False,A0,53,False,False
A1,S010,S010-Q070,S010-Q070::OUT1,S010-Q065,3,True,3,False,False,12,True,False,A0,3,False,False
A1,S010,S010-Q072,S010-Q072::OUT1,S010-Q067,1,True,1,False,False,3,False,False,A0,1,False,False
A1,S010,S010-Q074,S010-Q074::OUT1,S010-Q069,1,True,1,False,False,38,True,False,A0,1,False,False
A1,S010,S010-Q076,S010-Q076::OUT1,S010-Q071,6,False,6,False,False,16,False,False,A0,6,False,False
A1,S010,S010-Q078,S010-Q078::OUT1,S010-Q073,6,False,6,False,False,54,False,False,A0,6,False,False
A1,S010,S010-Q080,S010-Q080::OUT1,S010-Q075,2,True,2,False,False,35,True,False,A0,2,False,False
A1,S010,S010-Q082,S010-Q082::OUT1,S010-Q077,3,True,3,False,False,22,True,False,A0,3,False,False
A1,S010,S010-Q084,S010-Q084::OUT1,S010-Q079,3,True,3,False,False,31,True,False,A0,3,False,False
A1,S010,S010-Q086,S010-Q086::OUT1,S010-Q081,10,False,10,False,False,61,False,False,A0,10,False,False
A1,S010,S010-Q088,S010-Q088::OUT1,S010-Q083,1,True,1,False,False,38,True,False,A0,1,False,False
A1,S010,S010-Q090,S010-Q090::OUT1,S010-Q085,1,True,1,False,False,22,True,False,A0,1,False,False
A1,S010,S010-Q092,S010-Q092::OUT1,S010-Q087,5,True,5,False,False,17,True,False,A0,5,False,False
A1,S010,S010-Q094,S010-Q094::OUT1,S010-Q089,1,True,1,False,False,36,True,False,A0,1,False,False
A2,S001,S001-Q006,S001-Q006::OUT1,S001-Q001,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S001,S001-Q008,S001-Q008::OUT1,S001-Q003,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S001,S001-Q010,S001-Q010::OUT1,S001-Q005,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S001,S001-Q012,S001-Q012::OUT1,S001-Q007,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S001,S001-Q014,S001-Q014::OUT1,S001-Q009,3,True,2,False,False,4,False,False,A1,2,False,False
A2,S001,S001-Q016,S001-Q016::OUT1,S001-Q011,5,True,6,True,False,6,True,False,A1,5,False,False
A2,S001,S001-Q018,S001-Q018::OUT1,S001-Q013,4,True,3,False,False,1,False,False,A1,3,False,False
A2,S001,S001-Q020,S001-Q020::OUT1,S001-Q015,6,False,7,False,False,10,False,False,A1,7,False,False
A2,S001,S001-Q022,S001-Q022::OUT1,S001-Q017,1,True,1,False,False,4,False,False,A1,1,False,False
A2,S001,S001-Q024,S001-Q024::OUT1,S001-Q019,5,True,4,False,False,6,True,False,A1,4,False,False
A2,S001,S001-Q026,S001-Q026::OUT1,S001-Q021,2,True,3,False,False,2,False,False,A1,3,False,False
A2,S001,S001-Q028,S001-Q028::OUT1,S001-Q023,3,True,3,False,False,2,False,False,A1,3,False,False
A2,S001,S001-Q030,S001-Q030::OUT1,S001-Q025,8,False,3,False,True,5,False,True,A1,3,False,True
A2,S001,S001-Q032,S001-Q032::OUT1,S001-Q027,1,True,1,False,False,2,False,False,A1,1,False,False
A2,S001,S001-Q034,S001-Q034::OUT1,S001-Q029,13,False,13,False,False,17,False,False,A1,13,False,False
A2,S001,S001-Q036,S001-Q036::OUT1,S001-Q031,14,False,11,False,False,18,False,False,A1,11,False,False
A2,S001,S001-Q038,S001-Q038::OUT1,S001-Q033,8,False,6,False,False,2,False,True,A1,6,False,False
A2,S001,S001-Q039,S001-Q039::OUT1,S001-Q033,11,False,12,False,False,12,False,False,A1,12,False,False
A2,S001,S001-Q040,S001-Q040::OUT1,S001-Q035,9,False,8,False,False,7,False,False,A1,8,False,False
A2,S001,S001-Q042,S001-Q042::OUT1,S001-Q037,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S001,S001-Q044,S001-Q044::OUT1,S001-Q039,14,False,10,False,False,4,False,True,A1,10,False,False
A2,S001,S001-Q046,S001-Q046::OUT1,S001-Q041,21,False,22,False,False,35,False,False,A1,22,False,False
A2,S001,S001-Q048,S001-Q048::OUT1,S001-Q043,16,False,14,False,False,1,False,True,A1,14,False,False
A2,S001,S001-Q050,S001-Q050::OUT1,S001-Q045,2,True,1,False,False,4,False,False,A1,1,False,False
A2,S002,S002-Q006,S002-Q006::OUT1,S002-Q001,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S002,S002-Q008,S002-Q008::OUT1,S002-Q003,2,True,2,False,False,2,False,False,A1,2,False,False
A2,S002,S002-Q010,S002-Q010::OUT1,S002-Q005,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S002,S002-Q012,S002-Q012::OUT1,S002-Q007,1,True,1,False,False,2,False,False,A1,1,False,False
A2,S002,S002-Q014,S002-Q014::OUT1,S002-Q009,2,True,2,False,False,2,False,False,A1,2,False,False
A2,S002,S002-Q016,S002-Q016::OUT1,S002-Q011,9,False,10,False,False,5,False,True,A1,9,False,False
A2,S002,S002-Q018,S002-Q018::OUT1,S002-Q013,2,True,2,False,False,1,False,False,A1,2,False,False
A2,S002,S002-Q020,S002-Q020::OUT1,S002-Q015,8,False,9,False,False,2,False,True,A1,9,False,False
A2,S002,S002-Q021,S002-Q021::OUT1,S002-Q010,14,False,16,False,False,16,False,False,A1,16,False,False
A2,S002,S002-Q022,S002-Q022::OUT1,S002-Q017,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S002,S002-Q024,S002-Q024::OUT1,S002-Q019,10,False,9,False,False,9,False,False,A1,9,False,False
A2,S002,S002-Q026,S002-Q026::OUT1,S002-Q021,2,True,1,False,False,8,True,False,A1,1,False,False
A2,S002,S002-Q028,S002-Q028::OUT1,S002-Q023,9,False,5,False,True,5,False,True,A1,1,False,True
A2,S002,S002-Q030,S002-Q030::OUT1,S002-Q025,13,False,8,False,False,17,False,False,A1,8,False,False
A2,S002,S002-Q032,S002-Q032::OUT1,S002-Q027,3,True,1,False,False,2,False,False,A1,2,False,False
A2,S002,S002-Q034,S002-Q034::OUT1,S002-Q029,7,False,2,False,True,3,False,True,A1,3,False,True
A2,S002,S002-Q036,S002-Q036::OUT1,S002-Q031,4,True,3,False,False,5,False,False,A1,3,False,False
A2,S002,S002-Q038,S002-Q038::OUT1,S002-Q033,5,True,2,False,False,3,False,False,A1,2,False,False
A2,S002,S002-Q040,S002-Q040::OUT1,S002-Q035,32,False,5,False,True,33,False,False,A1,27,False,False
A2,S002,S002-Q042,S002-Q042::OUT1,S002-Q037,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S002,S002-Q044,S002-Q044::OUT1,S002-Q039,11,False,8,False,False,11,False,False,A1,8,False,False
A2,S002,S002-Q046,S002-Q046::OUT1,S002-Q041,3,True,1,False,False,4,False,False,A1,1,False,False
A2,S002,S002-Q048,S002-Q048::OUT1,S002-Q043,2,True,1,False,False,1,False,False,A1,1,False,False
A2,S002,S002-Q049,S002-Q049::OUT1,S002-Q043,5,True,9,True,False,5,False,False,A1,9,True,False
A2,S002,S002-Q050,S002-Q050::OUT1,S002-Q045,1,True,1,False,False,2,False,False,A1,1,False,False
A2,S002,S002-Q051,S002-Q051::OUT1,S002-Q036,28,False,18,False,False,19,False,False,A1,18,False,False
A2,S002,S002-Q052,S002-Q052::OUT1,S002-Q047,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S002,S002-Q054,S002-Q054::OUT1,S002-Q049,4,True,4,False,False,11,True,False,A1,4,False,False
A2,S002,S002-Q056,S002-Q056::OUT1,S002-Q051,13,False,7,False,False,26,False,False,A1,7,False,False
A2,S002,S002-Q057,S002-Q057::OUT1,S002-Q048,17,False,8,False,False,17,False,False,A1,10,False,False
A2,S002,S002-Q058,S002-Q058::OUT1,S002-Q053,15,False,4,False,True,12,False,False,A1,9,False,False
A2,S002,S002-Q060,S002-Q060::OUT1,S002-Q055,17,False,17,False,False,24,False,False,A1,17,False,False
A2,S002,S002-Q062,S002-Q062::OUT1,S002-Q057,11,False,7,False,False,2,False,True,A1,7,False,False
A2,S002,S002-Q064,S002-Q064::OUT1,S002-Q059,4,True,3,False,False,11,True,False,A1,3,False,False
A2,S002,S002-Q066,S002-Q066::OUT1,S002-Q061,33,False,27,False,False,20,False,False,A1,27,False,False
A2,S002,S002-Q068,S002-Q068::OUT1,S002-Q063,27,False,18,False,False,17,False,False,A1,18,False,False
A2,S002,S002-Q070,S002-Q070::OUT1,S002-Q065,3,True,7,True,False,1,False,False,A1,7,True,False
A2,S002,S002-Q072,S002-Q072::OUT1,S002-Q067,1,True,1,False,False,3,False,False,A1,1,False,False
A2,S003,S003-Q006,S003-Q006::OUT1,S003-Q001,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S003,S003-Q008,S003-Q008::OUT1,S003-Q003,2,True,2,False,False,1,False,False,A1,1,False,False
A2,S003,S003-Q010,S003-Q010::OUT1,S003-Q005,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S003,S003-Q012,S003-Q012::OUT1,S003-Q007,2,True,2,False,False,2,False,False,A1,2,False,False
A2,S003,S003-Q014,S003-Q014::OUT1,S003-Q009,4,True,2,False,False,2,False,False,A1,2,False,False
A2,S003,S003-Q016,S003-Q016::OUT1,S003-Q011,4,True,4,False,False,4,False,False,A1,4,False,False
A2,S003,S003-Q018,S003-Q018::OUT1,S003-Q013,1,True,1,False,False,1,False,False,A1,2,False,False
A2,S003,S003-Q019,S003-Q019::OUT1,S003-Q013,3,True,4,False,False,1,False,False,A1,4,False,False
A2,S003,S003-Q020,S003-Q020::OUT1,S003-Q015,4,True,3,False,False,4,False,False,A1,4,False,False
A2,S003,S003-Q022,S003-Q022::OUT1,S003-Q017,5,True,9,True,False,1,False,False,A1,8,True,False
A2,S003,S003-Q024,S003-Q024::OUT1,S003-Q019,9,False,12,False,False,4,False,True,A1,11,False,False
A2,S003,S003-Q026,S003-Q026::OUT1,S003-Q021,10,False,10,False,False,5,False,True,A1,10,False,False
A2,S003,S003-Q028,S003-Q028::OUT1,S003-Q023,6,False,8,False,False,5,False,True,A1,6,False,False
A2,S003,S003-Q030,S003-Q030::OUT1,S003-Q025,23,False,6,False,False,22,False,False,A1,17,False,False
A2,S003,S003-Q031,S003-Q031::OUT1,S003-Q020,16,False,21,False,False,10,False,False,A1,21,False,False
A2,S003,S003-Q032,S003-Q032::OUT1,S003-Q027,4,True,4,False,False,4,False,False,A1,4,False,False
A2,S003,S003-Q034,S003-Q034::OUT1,S003-Q029,3,True,4,False,False,7,True,False,A1,2,False,False
A2,S003,S003-Q036,S003-Q036::OUT1,S003-Q031,15,False,13,False,False,22,False,False,A1,16,False,False
A2,S003,S003-Q038,S003-Q038::OUT1,S003-Q033,5,True,1,False,False,6,True,False,A1,4,False,False
A2,S003,S003-Q040,S003-Q040::OUT1,S003-Q035,27,False,25,False,False,27,False,False,A1,25,False,False
A2,S003,S003-Q042,S003-Q042::OUT1,S003-Q037,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S003,S003-Q044,S003-Q044::OUT1,S003-Q039,7,False,3,False,True,1,False,True,A1,3,False,True
A2,S003,S003-Q046,S003-Q046::OUT1,S003-Q041,41,False,41,False,False,40,False,False,A1,41,False,False
A2,S003,S003-Q048,S003-Q048::OUT1,S003-Q043,14,False,17,False,False,11,False,False,A1,17,False,False
A2,S003,S003-Q050,S003-Q050::OUT1,S003-Q045,17,False,15,False,False,7,False,False,A1,15,False,False
A2,S003,S003-Q052,S003-Q052::OUT1,S003-Q047,5,True,5,False,False,2,False,False,A1,4,False,False
A2,S003,S003-Q054,S003-Q054::OUT1,S003-Q049,13,False,5,False,True,26,False,False,A1,5,False,True
A2,S003,S003-Q056,S003-Q056::OUT1,S003-Q051,14,False,10,False,False,22,False,False,A1,10,False,False
A2,S003,S003-Q058,S003-Q058::OUT1,S003-Q053,44,False,48,False,False,34,False,False,A1,48,False,False
A2,S003,S003-Q060,S003-Q060::OUT1,S003-Q055,5,True,4,False,False,9,True,False,A1,4,False,False
A2,S003,S003-Q062,S003-Q062::OUT1,S003-Q057,5,True,4,False,False,26,True,False,A1,4,False,False
A2,S003,S003-Q064,S003-Q064::OUT1,S003-Q059,56,False,57,False,False,30,False,False,A1,59,False,False
A2,S003,S003-Q066,S003-Q066::OUT1,S003-Q061,34,False,22,False,False,18,False,False,A1,22,False,False
A2,S003,S003-Q068,S003-Q068::OUT1,S003-Q063,11,False,9,False,False,7,False,False,A1,9,False,False
A2,S003,S003-Q070,S003-Q070::OUT1,S003-Q065,14,False,11,False,False,17,False,False,A1,11,False,False
A2,S003,S003-Q072,S003-Q072::OUT1,S003-Q067,9,False,7,False,False,8,False,False,A1,7,False,False
A2,S003,S003-Q074,S003-Q074::OUT1,S003-Q069,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S003,S003-Q076,S003-Q076::OUT1,S003-Q071,45,False,49,False,False,61,False,False,A1,49,False,False
A2,S003,S003-Q078,S003-Q078::OUT1,S003-Q073,5,True,16,True,False,27,True,False,A1,16,True,False
A2,S003,S003-Q080,S003-Q080::OUT1,S003-Q075,23,False,23,False,False,57,False,False,A1,23,False,False
A2,S003,S003-Q082,S003-Q082::OUT1,S003-Q077,31,False,44,False,False,17,False,False,A1,44,False,False
A2,S003,S003-Q084,S003-Q084::OUT1,S003-Q079,33,False,28,False,False,47,False,False,A1,28,False,False
A2,S003,S003-Q086,S003-Q086::OUT1,S003-Q081,5,True,5,False,False,5,False,False,A1,5,False,False
A2,S003,S003-Q088,S003-Q088::OUT1,S003-Q083,66,False,71,False,False,60,False,False,A1,71,False,False
A2,S003,S003-Q090,S003-Q090::OUT1,S003-Q085,17,False,15,False,False,59,False,False,A1,15,False,False
A2,S003,S003-Q092,S003-Q092::OUT1,S003-Q087,36,False,32,False,False,32,False,False,A1,32,False,False
A2,S004,S004-Q006,S004-Q006::OUT1,S004-Q001,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S004,S004-Q008,S004-Q008::OUT1,S004-Q003,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S004,S004-Q010,S004-Q010::OUT1,S004-Q005,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S004,S004-Q012,S004-Q012::OUT1,S004-Q007,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S004,S004-Q014,S004-Q014::OUT1,S004-Q009,5,True,5,False,False,4,False,False,A1,4,False,False
A2,S004,S004-Q016,S004-Q016::OUT1,S004-Q011,4,True,4,False,False,3,False,False,A1,4,False,False
A2,S004,S004-Q018,S004-Q018::OUT1,S004-Q013,4,True,4,False,False,2,False,False,A1,4,False,False
A2,S004,S004-Q020,S004-Q020::OUT1,S004-Q015,13,False,4,False,True,9,False,False,A1,11,False,False
A2,S004,S004-Q022,S004-Q022::OUT1,S004-Q017,8,False,1,False,True,5,False,True,A1,6,False,False
A2,S004,S004-Q024,S004-Q024::OUT1,S004-Q019,4,True,3,False,False,3,False,False,A1,3,False,False
A2,S004,S004-Q026,S004-Q026::OUT1,S004-Q021,3,True,2,False,False,3,False,False,A1,2,False,False
A2,S004,S004-Q028,S004-Q028::OUT1,S004-Q023,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S004,S004-Q029,S004-Q029::OUT1,S004-Q023,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S004,S004-Q030,S004-Q030::OUT1,S004-Q025,5,True,7,True,False,5,False,False,A1,7,True,False
A2,S004,S004-Q031,S004-Q031::OUT1,S004-Q020,5,True,6,True,False,4,False,False,A1,6,True,False
A2,S004,S004-Q032,S004-Q032::OUT1,S004-Q027,3,True,5,False,False,1,False,False,A1,5,False,False
A2,S004,S004-Q034,S004-Q034::OUT1,S004-Q029,5,True,6,True,False,9,True,False,A1,5,False,False
A2,S004,S004-Q036,S004-Q036::OUT1,S004-Q031,16,False,13,False,False,16,False,False,A1,14,False,False
A2,S004,S004-Q038,S004-Q038::OUT1,S004-Q033,14,False,17,False,False,1,False,True,A1,11,False,False
A2,S004,S004-Q040,S004-Q040::OUT1,S004-Q035,21,False,20,False,False,24,False,False,A1,20,False,False
A2,S004,S004-Q042,S004-Q042::OUT1,S004-Q037,2,True,2,False,False,1,False,False,A1,2,False,False
A2,S004,S004-Q044,S004-Q044::OUT1,S004-Q039,5,True,7,True,False,10,True,False,A1,7,True,False
A2,S004,S004-Q046,S004-Q046::OUT1,S004-Q041,24,False,32,False,False,37,False,False,A1,32,False,False
A2,S004,S004-Q048,S004-Q048::OUT1,S004-Q043,8,False,13,False,False,3,False,True,A1,13,False,False
A2,S004,S004-Q050,S004-Q050::OUT1,S004-Q045,40,False,34,False,False,35,False,False,A1,34,False,False
A2,S004,S004-Q052,S004-Q052::OUT1,S004-Q047,7,False,4,False,True,26,False,False,A1,5,False,True
A2,S004,S004-Q054,S004-Q054::OUT1,S004-Q049,3,True,1,False,False,19,True,False,A1,1,False,False
A2,S004,S004-Q056,S004-Q056::OUT1,S004-Q051,26,False,19,False,False,39,False,False,A1,19,False,False
A2,S004,S004-Q058,S004-Q058::OUT1,S004-Q053,33,False,29,False,False,30,False,False,A1,29,False,False
A2,S004,S004-Q060,S004-Q060::OUT1,S004-Q055,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S004,S004-Q061,S004-Q061::OUT1,S004-Q053,35,False,31,False,False,46,False,False,A1,31,False,False
A2,S004,S004-Q062,S004-Q062::OUT1,S004-Q057,2,True,2,False,False,4,False,False,A1,2,False,False
A2,S004,S004-Q064,S004-Q064::OUT1,S004-Q059,19,False,12,False,False,19,False,False,A1,12,False,False
A2,S004,S004-Q066,S004-Q066::OUT1,S004-Q061,49,False,38,False,False,17,False,False,A1,38,False,False
A2,S004,S004-Q067,S004-Q067::OUT1,S004-Q057,30,False,24,False,False,31,False,False,A1,24,False,False
A2,S004,S004-Q068,S004-Q068::OUT1,S004-Q063,6,False,6,False,False,8,False,False,A1,6,False,False
A2,S004,S004-Q070,S004-Q070::OUT1,S004-Q065,22,False,33,False,False,15,False,False,A1,33,False,False
A2,S004,S004-Q072,S004-Q072::OUT1,S004-Q067,2,True,2,False,False,4,False,False,A1,2,False,False
A2,S004,S004-Q074,S004-Q074::OUT1,S004-Q069,45,False,38,False,False,49,False,False,A1,38,False,False
A2,S005,S005-Q006,S005-Q006::OUT1,S005-Q001,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S005,S005-Q008,S005-Q008::OUT1,S005-Q003,1,True,1,False,False,2,False,False,A1,1,False,False
A2,S005,S005-Q010,S005-Q010::OUT1,S005-Q005,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S005,S005-Q012,S005-Q012::OUT1,S005-Q007,1,True,1,False,False,1,False,False,A1,1,False,False
A2,S005,S005-Q014,S005-Q014::OUT1,S005-Q009,5,True,4,False,False,5,False,False,A1,4,False,False
A2,S005,S005-Q016,S005-Q016::OUT1,S005-Q011,1,True,2,False,False,7,True,False,A1,2,False,False
A2,S005,S005-Q018,S005-Q018::OUT1,S005-Q013,7,False,7,False,False,4,False,True,A1,7,False,False
A2,S005,S005-Q020,S005-Q020::OUT1,S005-Q015,4,True,3,False,False,1,False,False,A1,3,False,False
A2,S005,S005-Q021,S005-Q021::OUT1,S005-Q010,7,False,8,False,False,8,False,False,A1,8,False,False
A2,S005,S005-Q022,S005-Q022::OUT1,S005-Q017,5,True,2,False,False,1,False,False,A1,2,False,False
A2,S005,S005-Q024,S005-Q024::OUT1,S005-Q019,2,True,1,False,False,12,True,False,A1,2,False,False
A2,S005,S005-Q026,S005-Q026::OUT1,S005-Q021,11,False,8,False,False,11,False,False,A1,8,False,False
