session_id,source_turn_id,add_variant,user_task_labels,summary_task_labels,task_alignment,task_keyword_covered,audit_method
S002,S002-Q070,Old,"[""判断修订"", ""来源核验"", ""可复算性""]","[""判断修订"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S002,S002-Q070,A1,"[""判断修订"", ""来源核验"", ""可复算性""]","[""判断修订"", ""阶段小结"", ""来源核验"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S002,S002-Q070,A2,"[""判断修订"", ""来源核验"", ""可复算性""]","[""判断修订"", ""风险排序"", ""证据分级"", ""阶段小结"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S002,S002-Q070,A3,"[""判断修订"", ""来源核验"", ""可复算性""]","[""判断修订"", ""信息缺口"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""可复算性""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q001,Old,"[""原因解释""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q001,A1,"[""原因解释""]","[""阶段小结"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""可复算性"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q001,A2,"[""原因解释""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q001,A3,"[""原因解释""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q002,Old,"[""来源核验"", ""口径核验"", ""同步比较""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q002,A1,"[""来源核验"", ""口径核验"", ""同步比较""]","[""反证检验"", ""来源核验"", ""口径核验"", ""同比解释"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q002,A2,"[""来源核验"", ""口径核验"", ""同步比较""]","[""来源核验"", ""口径核验"", ""同比解释"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q002,A3,"[""来源核验"", ""口径核验"", ""同步比较""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""效率判断"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q003,Old,"[""口径核验"", ""拐点定位"", ""同步比较""]","[""反证检验"", ""来源核验"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q003,A1,"[""口径核验"", ""拐点定位"", ""同步比较""]","[""口径核验"", ""拐点定位"", ""盈利质量"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q003,A2,"[""口径核验"", ""拐点定位"", ""同步比较""]","[""来源核验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""杠杆分析"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q003,A3,"[""口径核验"", ""拐点定位"", ""同步比较""]","[""反证检验"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""可复算性"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q004,Old,"[""同步比较""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q004,A1,"[""同步比较""]","[""验证"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q004,A2,"[""同步比较""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q004,A3,"[""同步比较""]","[""反证检验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q005,Old,"[""来源核验"", ""拐点定位"", ""可复算性""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q005,A1,"[""来源核验"", ""拐点定位"", ""可复算性""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""可复算性""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q005,A2,"[""来源核验"", ""拐点定位"", ""可复算性""]","[""判断修订"", ""来源核验"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q005,A3,"[""来源核验"", ""拐点定位"", ""可复算性""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q006,Old,"[""判断修订"", ""来源核验"", ""口径核验"", ""盈利质量"", ""可复算性""]","[""判断修订"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""效率判断"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q006,A1,"[""判断修订"", ""来源核验"", ""口径核验"", ""盈利质量"", ""可复算性""]","[""验证"", ""判断修订"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""可复算性"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q006,A2,"[""判断修订"", ""来源核验"", ""口径核验"", ""盈利质量"", ""可复算性""]","[""判断修订"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q006,A3,"[""判断修订"", ""来源核验"", ""口径核验"", ""盈利质量"", ""可复算性""]","[""反证检验"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""可复算性"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q007,Old,"[""验证"", ""口径核验"", ""现金质量"", ""盈利质量""]","[""验证"", ""来源核验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q007,A1,"[""验证"", ""口径核验"", ""现金质量"", ""盈利质量""]","[""验证"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q007,A2,"[""验证"", ""口径核验"", ""现金质量"", ""盈利质量""]","[""验证"", ""判断修订"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q007,A3,"[""验证"", ""口径核验"", ""现金质量"", ""盈利质量""]","[""反证检验"", ""验证"", ""判断修订"", ""来源核验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""可复算性"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q008,Old,"[""拐点定位""]","[""信息缺口"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q008,A1,"[""拐点定位""]","[""验证"", ""口径核验"", ""现金质量"", ""效率判断"", ""同步比较"", ""原因解释""]",TASK_PARTIAL,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q008,A2,"[""拐点定位""]","[""判断修订"", ""口径核验"", ""拐点定位"", ""现金质量"", ""效率判断"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q008,A3,"[""拐点定位""]","[""验证"", ""口径核验"", ""拐点定位"", ""现金质量"", ""效率判断"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q009,Old,"[""一般分析判断""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q009,A1,"[""一般分析判断""]","[""口径核验"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q009,A2,"[""一般分析判断""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""效率判断"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q009,A3,"[""一般分析判断""]","[""口径核验"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q010,Old,"[""一般分析判断""]","[""反证检验"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q010,A1,"[""一般分析判断""]","[""阶段小结"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q010,A2,"[""一般分析判断""]","[""阶段小结"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q010,A3,"[""一般分析判断""]","[""口径核验"", ""拐点定位"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q011,Old,"[""反证检验""]","[""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""效率判断"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q011,A1,"[""反证检验""]","[""反证检验"", ""阶段小结"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""效率判断""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q011,A2,"[""反证检验""]","[""反证检验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""效率判断"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q011,A3,"[""反证检验""]","[""反证检验"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""效率判断"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q012,Old,"[""同步比较""]","[""来源核验"", ""口径核验"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q012,A1,"[""同步比较""]","[""验证"", ""口径核验"", ""同比解释"", ""效率判断"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q012,A2,"[""同步比较""]","[""判断修订"", ""口径核验"", ""同比解释"", ""效率判断"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q012,A3,"[""同步比较""]","[""反证检验"", ""验证"", ""口径核验"", ""现金质量"", ""效率判断"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q013,Old,"[""杠杆分析"", ""可复算性""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""杠杆分析"", ""可复算性"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q013,A1,"[""杠杆分析"", ""可复算性""]","[""信息缺口"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""杠杆分析"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
