session_id,sheet_name,turn_id,turn_index,needs_history,evaluated,long_range,dependency_type,max_lookback,dependency_distances,gold_turn_ids,required_context,error,build_total_ms,retrieve_context_ms,cross_session_leak_turn_ids,future_turn_leak_turn_ids,cross_session_leak_count,future_turn_leak_count,short_retrieved_turn_ids,mid_page_retrieved_turn_ids,mid_session_retrieved_turn_ids,mid_retrieved_turn_ids,long_retrieved_turn_ids,mid_long_retrieved_turn_ids,all_retrieved_turn_ids,add_submit_ms,migration_job_id,profile_job_id,evicted_turn_ids,short_recall,short_precision,short_hit,short_full_recall,short_mrr,short_gold_count,short_retrieved_count,short_matched_count,mid_page_recall,mid_page_precision,mid_page_hit,mid_page_full_recall,mid_page_mrr,mid_page_gold_count,mid_page_retrieved_count,mid_page_matched_count,mid_session_recall,mid_session_precision,mid_session_hit,mid_session_full_recall,mid_session_mrr,mid_session_gold_count,mid_session_retrieved_count,mid_session_matched_count,mid_recall,mid_precision,mid_hit,mid_full_recall,mid_mrr,mid_gold_count,mid_retrieved_count,mid_matched_count,long_recall,long_precision,long_hit,long_full_recall,long_mrr,long_gold_count,long_retrieved_count,long_matched_count,mid_long_recall,mid_long_precision,mid_long_hit,mid_long_full_recall,mid_long_mrr,mid_long_gold_count,mid_long_retrieved_count,mid_long_matched_count,all_recall,all_precision,all_hit,all_full_recall,all_mrr,all_gold_count,all_retrieved_count,all_matched_count,traceback
S003_比亚迪_风委,S003_比亚迪_风委,S003-Q013,12,True,False,False,相邻承接,1,1,S003-Q012,S003-Q012提供当前问题所指向的前序结论或事实依据,,1319.9458080052864,1318.9589079993311,,,0,0,S003-Q009|S003-Q010|S003-Q011|S003-Q012,S003-Q008|S003-Q007|S003-Q006|S003-Q002|S003-Q004,S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008,S003-Q008|S003-Q007|S003-Q006|S003-Q002|S003-Q004|S003-Q001|S003-Q003|S003-Q005,S003-Q001|S003-Q006|S003-Q008,S003-Q008|S003-Q007|S003-Q006|S003-Q002|S003-Q004|S003-Q001|S003-Q003|S003-Q005,S003-Q009|S003-Q010|S003-Q011|S003-Q012|S003-Q008|S003-Q007|S003-Q006|S003-Q002|S003-Q004|S003-Q001|S003-Q003|S003-Q005,25.872199999867007,61308da3-a4cd-493d-8488-41618695aff8,,S003-Q010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S003_比亚迪_风委,S003_比亚迪_风委,S003-Q014,13,True,True,True,历史回溯,5,5,S003-Q009,S003-Q009提供五轮前关于【看股东权益，前面这些经营变化最终有没有转化为权益积累】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,4666.220831000828,4665.2997310011415,,,0,0,S003-Q011|S003-Q012|S003-Q013,S003-Q008|S003-Q010|S003-Q009|S003-Q007|S003-Q006,S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q010,S003-Q008|S003-Q010|S003-Q009|S003-Q007|S003-Q006|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005,S003-Q008|S003-Q010|S003-Q009,S003-Q008|S003-Q010|S003-Q009|S003-Q007|S003-Q006|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005,S003-Q011|S003-Q012|S003-Q013|S003-Q008|S003-Q010|S003-Q009|S003-Q007|S003-Q006|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005,123.57790100213606,4387e3da-0284-49f3-9256-5b282a1db147,,S003-Q011,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,0.3333333333333333,1,5,1,1.0,0.1,1,1,0.1111111111111111,1,10,1,1.0,0.1,1,1,0.3333333333333333,1,10,1,1.0,0.3333333333333333,1,1,0.3333333333333333,1,3,1,1.0,0.1,1,1,0.3333333333333333,1,10,1,1.0,0.07692307692307693,1,1,0.16666666666666666,1,13,1,
S003_比亚迪_风委,S003_比亚迪_风委,S003-Q015,14,True,False,False,相邻承接,1,1,S003-Q014,S003-Q014提供当前问题所指向的前序结论或事实依据,,4391.146928988746,4390.545028989436,,,0,0,S003-Q011|S003-Q012|S003-Q013|S003-Q014,S003-Q007|S003-Q010|S003-Q004|S003-Q008|S003-Q009,S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q010,S003-Q007|S003-Q010|S003-Q004|S003-Q008|S003-Q009|S003-Q001|S003-Q002|S003-Q003|S003-Q005|S003-Q006,S003-Q008|S003-Q010|S003-Q001,S003-Q007|S003-Q010|S003-Q004|S003-Q008|S003-Q009|S003-Q001|S003-Q002|S003-Q003|S003-Q005|S003-Q006,S003-Q011|S003-Q012|S003-Q013|S003-Q014|S003-Q007|S003-Q010|S003-Q004|S003-Q008|S003-Q009|S003-Q001|S003-Q002|S003-Q003|S003-Q005|S003-Q006,713.7974040088011,28a59788-147c-4a8c-9ded-0b5165a3d0f0,,S003-Q012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S003_比亚迪_风委,S003_比亚迪_风委,S003-Q016,15,True,True,True,历史回溯,5,5,S003-Q011,S003-Q011提供五轮前关于【利润和现金已经梳理过了，接下来检查总资产的三年变化】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,864.5929049962433,863.6381050018826,,,0,0,S003-Q013|S003-Q014|S003-Q015,S003-Q010|S003-Q012|S003-Q011|S003-Q008|S003-Q006,S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q010|S003-Q011|S003-Q012,S003-Q010|S003-Q012|S003-Q011|S003-Q008|S003-Q006|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q007|S003-Q009,S003-Q012|S003-Q008|S003-Q010|S003-Q005,S003-Q010|S003-Q012|S003-Q011|S003-Q008|S003-Q006|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q007|S003-Q009,S003-Q013|S003-Q014|S003-Q015|S003-Q010|S003-Q012|S003-Q011|S003-Q008|S003-Q006|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q007|S003-Q009,67.98140099272132,7dd09bfb-ff93-424c-a4f9-491a56a84f6e,,S003-Q013,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,0.3333333333333333,1,5,1,1.0,0.08333333333333333,1,1,0.09090909090909091,1,12,1,1.0,0.08333333333333333,1,1,0.3333333333333333,1,12,1,0.0,0.0,0,0,0.0,1,4,0,1.0,0.08333333333333333,1,1,0.3333333333333333,1,12,1,1.0,0.06666666666666667,1,1,0.16666666666666666,1,15,1,
S003_比亚迪_风委,S003_比亚迪_风委,S003-Q017,16,True,False,False,相邻承接,1,1,S003-Q016,S003-Q016提供当前问题所指向的前序结论或事实依据,,1872.036404995015,1871.2346050015185,,,0,0,S003-Q013|S003-Q014|S003-Q015|S003-Q016,S003-Q012|S003-Q011|S003-Q010|S003-Q008|S003-Q007,S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q010|S003-Q011|S003-Q012,S003-Q012|S003-Q011|S003-Q010|S003-Q008|S003-Q007|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q009,S003-Q012|S003-Q008|S003-Q010|S003-Q006,S003-Q012|S003-Q011|S003-Q010|S003-Q008|S003-Q007|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q009,S003-Q013|S003-Q014|S003-Q015|S003-Q016|S003-Q012|S003-Q011|S003-Q010|S003-Q008|S003-Q007|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q009,74.62479999230709,b8caaef8-5826-4467-863b-1daae5de9c19,,S003-Q014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S003_比亚迪_风委,S003_比亚迪_风委,S003-Q018,17,True,True,True,历史回溯,5,5,S003-Q013,S003-Q013提供五轮前关于【基于上一轮的资产和权益原数，近似杠杆变化能说明什么、又不能说明什么】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,271.33140098885633,270.2940010058228,,,0,0,S003-Q015|S003-Q016|S003-Q017,S003-Q010|S003-Q013|S003-Q012|S003-Q014|S003-Q008,S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q010|S003-Q011|S003-Q012|S003-Q013|S003-Q014,S003-Q010|S003-Q013|S003-Q012|S003-Q014|S003-Q008|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q009|S003-Q011,S003-Q014|S003-Q013|S003-Q012|S003-Q008|S003-Q010,S003-Q010|S003-Q013|S003-Q012|S003-Q014|S003-Q008|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q009|S003-Q011,S003-Q015|S003-Q016|S003-Q017|S003-Q010|S003-Q013|S003-Q012|S003-Q014|S003-Q008|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q009|S003-Q011,42.74509999959264,256afd5d-0843-4e4f-a2f3-82932bcadfa2,,S003-Q015,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,0.5,1,5,1,1.0,0.07142857142857142,1,1,0.07692307692307693,1,14,1,1.0,0.07142857142857142,1,1,0.5,1,14,1,1.0,0.2,1,1,0.5,1,5,1,1.0,0.07142857142857142,1,1,0.5,1,14,1,1.0,0.058823529411764705,1,1,0.2,1,17,1,
S003_比亚迪_风委,S003_比亚迪_风委,S003-Q019,18,True,True,True,相邻承接＋多跳综合,6,6|1,S003-Q013|S003-Q018,S003-Q013提供当前问题所指向的前序结论或事实依据；S003-Q018提供当前问题所指向的前序结论或事实依据,,209.67630099039525,208.8008010032354,,,0,0,S003-Q016|S003-Q017|S003-Q018,S003-Q014|S003-Q012|S003-Q013|S003-Q015|S003-Q010,S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q010|S003-Q011|S003-Q012|S003-Q013|S003-Q014|S003-Q015,S003-Q014|S003-Q012|S003-Q013|S003-Q015|S003-Q010|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q011,S003-Q013|S003-Q001|S003-Q015|S003-Q014|S003-Q010,S003-Q014|S003-Q012|S003-Q013|S003-Q015|S003-Q010|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q011,S003-Q016|S003-Q017|S003-Q018|S003-Q014|S003-Q012|S003-Q013|S003-Q015|S003-Q010|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q011,26.92419999220874,5afa3132-7a16-4966-91d3-3bc09131710b,,S003-Q016,0.5,0.3333333333333333,1,0,0.3333333333333333,2,3,1,0.5,0.2,1,0,0.3333333333333333,2,5,1,0.5,0.06666666666666667,1,0,0.07692307692307693,2,15,1,0.5,0.06666666666666667,1,0,0.3333333333333333,2,15,1,0.5,0.2,1,0,1.0,2,5,1,0.5,0.06666666666666667,1,0,0.3333333333333333,2,15,1,1.0,0.1111111111111111,1,1,0.3333333333333333,2,18,2,
S003_比亚迪_风委,S003_比亚迪_风委,S003-Q020,19,True,True,True,历史回溯,5,5,S003-Q015,S003-Q015提供五轮前关于【如果收入、资产和权益方向不一致，刚才的效率判断应当怎样表述】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,7740.968761994736,7740.137661996414,,,0,0,S003-Q017|S003-Q018|S003-Q019,S003-Q012|S003-Q016|S003-Q014|S003-Q010|S003-Q015,S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q010|S003-Q011|S003-Q012|S003-Q013|S003-Q014|S003-Q015|S003-Q016,S003-Q012|S003-Q016|S003-Q014|S003-Q010|S003-Q015|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q011|S003-Q013,S003-Q012|S003-Q014|S003-Q016|S003-Q015|S003-Q008,S003-Q012|S003-Q016|S003-Q014|S003-Q010|S003-Q015|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q011|S003-Q013,S003-Q017|S003-Q018|S003-Q019|S003-Q012|S003-Q016|S003-Q014|S003-Q010|S003-Q015|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q011|S003-Q013,751.4241949975258,0e4ccd1e-ba54-404f-8cfa-cc7f0e5673b8,,S003-Q017,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,0.2,1,5,1,1.0,0.0625,1,1,0.06666666666666667,1,16,1,1.0,0.0625,1,1,0.2,1,16,1,1.0,0.2,1,1,0.25,1,5,1,1.0,0.0625,1,1,0.2,1,16,1,1.0,0.05263157894736842,1,1,0.125,1,19,1,
S003_比亚迪_风委,S003_比亚迪_风委,S003-Q021,20,True,False,False,相邻承接,1,1,S003-Q020,S003-Q020提供当前问题所指向的前序结论或事实依据,,1473.5648939968087,1472.8001940093236,,,0,0,S003-Q017|S003-Q018|S003-Q019|S003-Q020,S003-Q012|S003-Q010|S003-Q007|S003-Q016|S003-Q006,S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q010|S003-Q011|S003-Q012|S003-Q013|S003-Q014|S003-Q015|S003-Q016,S003-Q012|S003-Q010|S003-Q007|S003-Q016|S003-Q006|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q014|S003-Q015,S003-Q003|S003-Q012|S003-Q016|S003-Q007|S003-Q014,S003-Q012|S003-Q010|S003-Q007|S003-Q016|S003-Q006|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q014|S003-Q015,S003-Q017|S003-Q018|S003-Q019|S003-Q020|S003-Q012|S003-Q010|S003-Q007|S003-Q016|S003-Q006|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q014|S003-Q015,156.50290000485256,22e3698a-56e4-4da4-a9e9-130791e0942b,,S003-Q018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S003_比亚迪_风委,S003_比亚迪_风委,S003-Q022,21,True,True,True,历史回溯,5,5,S003-Q017,S003-Q017提供五轮前关于【请用前面已经出现的数字反向检查，资产扩张有效这一说法是否站得住】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,830.6330979976337,829.8604980082018,,,0,0,S003-Q019|S003-Q020|S003-Q021,S003-Q018|S003-Q012|S003-Q016|S003-Q010|S003-Q017,S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q010|S003-Q011|S003-Q012|S003-Q013|S003-Q014|S003-Q015|S003-Q016|S003-Q017|S003-Q018,S003-Q018|S003-Q012|S003-Q016|S003-Q010|S003-Q017|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q014|S003-Q015,S003-Q012|S003-Q016|S003-Q018|S003-Q008|S003-Q014,S003-Q018|S003-Q012|S003-Q016|S003-Q010|S003-Q017|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q014|S003-Q015,S003-Q019|S003-Q020|S003-Q021|S003-Q018|S003-Q012|S003-Q016|S003-Q010|S003-Q017|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q014|S003-Q015,142.0605989987962,5e5fff60-01eb-4de4-9c1c-9d9166de43a8,,S003-Q019,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,0.2,1,5,1,1.0,0.05555555555555555,1,1,0.058823529411764705,1,18,1,1.0,0.05555555555555555,1,1,0.2,1,18,1,0.0,0.0,0,0,0.0,1,5,0,1.0,0.05555555555555555,1,1,0.2,1,18,1,1.0,0.047619047619047616,1,1,0.125,1,21,1,
S003_比亚迪_风委,S003_比亚迪_风委,S003-Q023,22,True,False,False,相邻承接,1,1,S003-Q022,S003-Q022提供当前问题所指向的前序结论或事实依据,,850.2899980085203,849.4519980013138,,,0,0,S003-Q019|S003-Q020|S003-Q021|S003-Q022,S003-Q016|S003-Q012|S003-Q010|S003-Q007|S003-Q018,S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q010|S003-Q011|S003-Q012|S003-Q013|S003-Q014|S003-Q015|S003-Q016|S003-Q017|S003-Q018,S003-Q016|S003-Q012|S003-Q010|S003-Q007|S003-Q018|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q014|S003-Q015|S003-Q017,S003-Q008|S003-Q016|S003-Q018|S003-Q007|S003-Q005,S003-Q016|S003-Q012|S003-Q010|S003-Q007|S003-Q018|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q014|S003-Q015|S003-Q017,S003-Q019|S003-Q020|S003-Q021|S003-Q022|S003-Q016|S003-Q012|S003-Q010|S003-Q007|S003-Q018|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q014|S003-Q015|S003-Q017,1202.6138969958993,266823d1-f889-4129-a60e-08aea9005153,,S003-Q020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S003_比亚迪_风委,S003_比亚迪_风委,S003-Q024,23,True,True,True,历史回溯,5,5,S003-Q019,S003-Q019提供五轮前关于【如果要向管理层追问，前面的资产和权益变化应当转化成哪些可核实的问题】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,5436.609286989551,5435.782487009419,,,0,0,S003-Q021|S003-Q022|S003-Q023,S003-Q018|S003-Q012|S003-Q016|S003-Q014|S003-Q010,S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q010|S003-Q011|S003-Q012|S003-Q013|S003-Q014|S003-Q015|S003-Q016|S003-Q017|S003-Q018|S003-Q019|S003-Q020,S003-Q018|S003-Q012|S003-Q016|S003-Q014|S003-Q010|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q015|S003-Q017|S003-Q019|S003-Q020,S003-Q020|S003-Q012|S003-Q018|S003-Q016|S003-Q014,S003-Q018|S003-Q012|S003-Q016|S003-Q014|S003-Q010|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q015|S003-Q017|S003-Q019|S003-Q020,S003-Q021|S003-Q022|S003-Q023|S003-Q018|S003-Q012|S003-Q016|S003-Q014|S003-Q010|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q015|S003-Q017|S003-Q019|S003-Q020,79.60979999916162,24142ee9-3d03-407b-923e-5749644b3813,,S003-Q021,0.0,0.0,0,0,0.0,1,3,0,0.0,0.0,0,0,0.0,1,5,0,1.0,0.05,1,1,0.05263157894736842,1,20,1,1.0,0.05,1,1,0.05263157894736842,1,20,1,0.0,0.0,0,0,0.0,1,5,0,1.0,0.05,1,1,0.05263157894736842,1,20,1,1.0,0.043478260869565216,1,1,0.045454545454545456,1,23,1,
S003_比亚迪_风委,S003_比亚迪_风委,S003-Q025,24,True,False,False,相邻承接,1,1,S003-Q024,S003-Q024提供当前问题所指向的前序结论或事实依据,,2003.706900999532,2002.767200989183,,,0,0,S003-Q021|S003-Q022|S003-Q023|S003-Q024,S003-Q016|S003-Q010|S003-Q007|S003-Q018|S003-Q012,S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q010|S003-Q011|S003-Q012|S003-Q013|S003-Q014|S003-Q015|S003-Q016|S003-Q017|S003-Q018|S003-Q019|S003-Q020,S003-Q016|S003-Q010|S003-Q007|S003-Q018|S003-Q012|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q014|S003-Q015|S003-Q017|S003-Q019|S003-Q020,S003-Q020|S003-Q008|S003-Q012|S003-Q016|S003-Q014,S003-Q016|S003-Q010|S003-Q007|S003-Q018|S003-Q012|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q014|S003-Q015|S003-Q017|S003-Q019|S003-Q020,S003-Q021|S003-Q022|S003-Q023|S003-Q024|S003-Q016|S003-Q010|S003-Q007|S003-Q018|S003-Q012|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q014|S003-Q015|S003-Q017|S003-Q019|S003-Q020,236.338100003195,3457c92f-0bb2-4ac2-9424-7f624e15e5b4,,S003-Q022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S003_比亚迪_风委,S003_比亚迪_风委,S003-Q026,25,True,True,True,历史回溯,5,5,S003-Q021,S003-Q021提供五轮前关于【盈利结论，接下来重点看经营现金流是否跟得上】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,524.5471880043624,523.7613880017307,,,0,0,S003-Q023|S003-Q024|S003-Q025,S003-Q012|S003-Q022|S003-Q010|S003-Q018|S003-Q016,S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q010|S003-Q011|S003-Q012|S003-Q013|S003-Q014|S003-Q015|S003-Q016|S003-Q017|S003-Q018|S003-Q019|S003-Q020|S003-Q021|S003-Q022,S003-Q012|S003-Q022|S003-Q010|S003-Q018|S003-Q016|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q014|S003-Q015|S003-Q017|S003-Q019|S003-Q020|S003-Q021,S003-Q008|S003-Q012|S003-Q022|S003-Q016|S003-Q020,S003-Q012|S003-Q022|S003-Q010|S003-Q018|S003-Q016|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q014|S003-Q015|S003-Q017|S003-Q019|S003-Q020|S003-Q021,S003-Q023|S003-Q024|S003-Q025|S003-Q012|S003-Q022|S003-Q010|S003-Q018|S003-Q016|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q014|S003-Q015|S003-Q017|S003-Q019|S003-Q020|S003-Q021,89.86439798900392,df7e13d9-7831-4105-9530-bf1a8ad310a8,,S003-Q023,0.0,0.0,0,0,0.0,1,3,0,0.0,0.0,0,0,0.0,1,5,0,1.0,0.045454545454545456,1,1,0.047619047619047616,1,22,1,1.0,0.045454545454545456,1,1,0.045454545454545456,1,22,1,0.0,0.0,0,0,0.0,1,5,0,1.0,0.045454545454545456,1,1,0.045454545454545456,1,22,1,1.0,0.04,1,1,0.04,1,25,1,
S003_比亚迪_风委,S003_比亚迪_风委,S003-Q027,26,True,False,False,相邻承接,1,1,S003-Q026,S003-Q026提供当前问题所指向的前序结论或事实依据,,722.110884002177,721.2850840005558,,,0,0,S003-Q023|S003-Q024|S003-Q025|S003-Q026,S003-Q018|S003-Q010|S003-Q016|S003-Q022|S003-Q012,S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q010|S003-Q011|S003-Q012|S003-Q013|S003-Q014|S003-Q015|S003-Q016|S003-Q017|S003-Q018|S003-Q019|S003-Q020|S003-Q021|S003-Q022,S003-Q018|S003-Q010|S003-Q016|S003-Q022|S003-Q012|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q014|S003-Q015|S003-Q017|S003-Q019|S003-Q020|S003-Q021,S003-Q020|S003-Q018|S003-Q015|S003-Q002,S003-Q018|S003-Q010|S003-Q016|S003-Q022|S003-Q012|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q014|S003-Q015|S003-Q017|S003-Q019|S003-Q020|S003-Q021,S003-Q023|S003-Q024|S003-Q025|S003-Q026|S003-Q018|S003-Q010|S003-Q016|S003-Q022|S003-Q012|S003-Q001|S003-Q002|S003-Q003|S003-Q004|S003-Q005|S003-Q006|S003-Q007|S003-Q008|S003-Q009|S003-Q011|S003-Q013|S003-Q014|S003-Q015|S003-Q017|S003-Q019|S003-Q020|S003-Q021,97.5655980000738,e36b5293-ab34-4efc-802c-db605cf05c21,,S003-Q024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
